,Episodes,Scores
0,0.0,946.827625536605
1,1.0,982.3475249775975
2,2.0,825.9559677605694
3,3.0,923.5560934927199
4,4.0,951.8131121185912
5,5.0,1115.767126478952
6,6.0,1064.6992208177712
7,7.0,1026.9013594848752
8,8.0,1001.1176520917314
9,9.0,1026.6257694932629
10,10.0,1107.530954009107
11,11.0,1211.1954293699173
12,12.0,1297.5232927325435
13,13.0,1386.7239733791723
14,14.0,1215.5153929059854
15,15.0,1313.6585383243273
16,16.0,1617.8554882605233
17,17.0,1674.4489513594508
18,18.0,1898.6308407122933
19,19.0,1812.7212515413262
20,20.0,1881.7700792448657
21,21.0,1644.4847440414258
22,22.0,1838.8077259212348
23,23.0,1911.5249908340504
24,24.0,1936.552600848672
25,25.0,1908.9086129577909
26,26.0,1894.842104029513
27,27.0,2022.42620466795
28,28.0,1977.6218590301362
29,29.0,1922.2825295927785
30,30.0,2087.5615448925955
31,31.0,2003.9537798861293
32,32.0,1989.6038042610573
33,33.0,2010.4625381507444
34,34.0,2049.6513776184547
35,35.0,2131.5967433184164
36,36.0,2005.2706178882233
37,37.0,2021.0564446448473
38,38.0,2111.2265955673925
39,39.0,2097.0945555662306
40,40.0,2183.475481232643
41,41.0,2109.0953781948774
42,42.0,2221.336646213075
43,43.0,2182.3158218985395
44,44.0,2180.2450447528704
45,45.0,2162.7658272794642
46,46.0,2170.8685953041972
47,47.0,2080.072113369317
48,48.0,2043.3199644757497
49,49.0,2083.907124944938
50,50.0,2079.8441437349734
51,51.0,2085.950209969892
52,52.0,1921.776875292667
53,53.0,1789.260858437367
54,54.0,1719.3624599031925
55,55.0,1631.4723284321256
56,56.0,1644.3110926588042
57,57.0,1550.4910295012348
58,58.0,1548.9551802485164
59,59.0,1576.0318354060403
60,60.0,1458.1259490115292
61,61.0,1393.2380162081909
62,62.0,1263.469041517306
63,63.0,1416.8539026121891
64,64.0,1463.896942114721
65,65.0,1324.1151957407676
66,66.0,1385.417721264308
67,67.0,1448.983662626251
68,68.0,1345.6263224766346
69,69.0,1438.9448758045826
70,70.0,1372.3182628830589
71,71.0,1342.979134763208
72,72.0,1411.41956338072
73,73.0,1333.358643815584
74,74.0,1391.5728872955106
75,75.0,1378.054734002509
76,76.0,1346.2768831849105
77,77.0,1355.2920585949498
78,78.0,1389.147730013741
79,79.0,1360.1021075147098
80,80.0,1320.29257874192
81,81.0,1397.278231030304
82,82.0,1320.0228027762082
83,83.0,1245.1300899657717
84,84.0,1337.1801919677564
85,85.0,1344.8677223424334
86,86.0,1385.707196906732
87,87.0,1457.9316267078286
88,88.0,1253.7585465194122
89,89.0,1416.8296071192353
90,90.0,1643.027606885647
91,91.0,1582.4954427337514
92,92.0,1504.5555361559366
93,93.0,1672.4726848709092
94,94.0,1598.4151954728957
95,95.0,1765.8859047734902
96,96.0,1540.0048028040346
97,97.0,1666.2509534823114
98,98.0,1654.898315226895
99,99.0,1683.9891420896984
100,100.0,1793.471003274394
101,101.0,1596.533732198293
102,102.0,1620.8793017724029
103,103.0,1802.5917922946749
104,104.0,1846.1751843355537
105,105.0,1838.9558839330994
106,106.0,1913.7403057274303
107,107.0,2096.178581775677
108,108.0,1844.5707697985802
109,109.0,1820.9128969276965
110,110.0,1956.4172761957311
111,111.0,1862.7011561788095
112,112.0,1797.9271020742885
113,113.0,1983.6929858810352
114,114.0,1937.4509173454499
115,115.0,1866.8759077865311
116,116.0,1783.5760921474623
117,117.0,1837.5549015544116
118,118.0,1713.2712451316806
119,119.0,1817.566795436694
120,120.0,1666.6885434376218
121,121.0,1692.8319880556905
122,122.0,1644.1594970631252
123,123.0,1793.9743121849908
124,124.0,1831.0955344905617
125,125.0,1974.9355934996759
126,126.0,1814.716258079528
127,127.0,2004.1221773226566
128,128.0,1945.0205116115126
129,129.0,1859.9749898394548
130,130.0,2048.086340763342
131,131.0,1845.5516840452838
132,132.0,1998.828758106904
133,133.0,1956.6337222065115
134,134.0,2070.2273349859747
135,135.0,1889.7540288137156
136,136.0,2041.6293731958956
137,137.0,2043.8976917808297
138,138.0,1906.310861593566
139,139.0,1886.7614108832079
140,140.0,2043.84042324968
141,141.0,1903.6138247116935
142,142.0,1818.7825118624417
143,143.0,1941.671203172187
144,144.0,1910.574977566612
145,145.0,1932.80982343239
146,146.0,1847.3858044452193
147,147.0,2008.1813472216213
148,148.0,1979.498169656577
149,149.0,1961.928225650021
150,150.0,1848.5605365294298
151,151.0,2036.982169180905
152,152.0,1952.5982724443274
153,153.0,1991.0095874878734
154,154.0,2092.4278122990686
