,Episodes,Scores
0,0.0,187.06254463830228
1,1.0,156.1677379859198
2,2.0,313.13131313131316
3,3.0,367.3502703805734
4,4.0,153.92306907458428
5,5.0,503.7241097847158
6,6.0,198.95928986838072
7,7.0,427.22171207019693
8,8.0,381.3488419549025
9,9.0,272.0334659728598
10,10.0,378.20630547903284
11,11.0,342.51606978879704
12,12.0,355.5351494745434
13,13.0,208.65217834914804
14,14.0,318.68176716661566
15,15.0,404.61177430874403
16,16.0,202.04060810121416
17,17.0,305.35659626568713
18,18.0,246.40342822160997
19,19.0,403.6730945821855
20,20.0,228.75216814610752
21,21.0,404.20365268850117
22,22.0,276.5636159575553
23,23.0,306.45852464034283
24,24.0,329.3541475359657
25,25.0,312.6415671870217
26,26.0,245.6688093051729
27,27.0,295.13314967860424
28,28.0,437.9757167635956
29,29.0,268.85011733496583
30,30.0,375.5943271094787
31,31.0,422.6303438424651
32,32.0,284.17508417508424
33,33.0,423.9771451892664
34,34.0,482.72625242322204
35,35.0,426.18100193857777
36,36.0,443.6282012039588
37,37.0,382.06305479032744
38,38.0,569.1868176716662
39,39.0,480.54280175492295
40,40.0,352.20895826956433
41,41.0,389.8581777369656
42,42.0,521.2937455361697
43,43.0,446.1381491684521
44,44.0,337.9247015610652
45,45.0,453.68839914294455
46,46.0,580.5121926334048
47,47.0,598.0614223038466
48,48.0,429.22150800938675
49,49.0,388.2665034180186
50,50.0,387.32782369146
51,51.0,543.2710947862463
52,52.0,556.2493623099684
53,53.0,438.3022140597899
54,54.0,372.94153657790025
55,55.0,558.922558922559
56,56.0,381.9202122232425
57,57.0,359.86123864911747
58,58.0,520.2530354045505
59,59.0,420.12039587797165
60,60.0,623.8751147842057
61,61.0,622.916028976635
62,62.0,650.5050505050506
63,63.0,513.376186103459
64,64.0,512.6211611060097
65,65.0,509.8867462503827
66,66.0,670.0744821956944
67,67.0,768.7582899704112
68,68.0,753.9026629935721
69,69.0,609.8765432098766
70,70.0,436.4656667686972
71,71.0,714.0291806958477
72,72.0,518.9470462197735
73,73.0,665.2382409958168
74,74.0,477.8696051423325
75,75.0,763.1670237730842
76,76.0,674.9311294765839
77,77.0,609.0398938883786
78,78.0,614.6107540046935
79,79.0,850.4846444240386
80,80.0,667.3196612590552
81,81.0,785.1443730231608
82,82.0,526.6197326803388
83,83.0,672.0334659728599
84,84.0,798.5919804101624
85,85.0,626.1401897765533
86,86.0,653.280277522702
87,87.0,608.9990817263545
88,88.0,558.4532190592796
89,89.0,962.3507805325988
90,90.0,603.8363432302826
91,91.0,699.9693908784819
92,92.0,780.2061014182228
93,93.0,591.9191919191919
94,94.0,789.8785838179778
95,95.0,733.3945515763698
96,96.0,736.8635853484337
97,97.0,714.8046117743089
98,98.0,731.9457198245077
99,99.0,782.6956433017036
100,100.0,807.754310784614
101,101.0,826.936026936027
102,102.0,808.7338026731967
103,103.0,848.3011937557392
104,104.0,770.0234669931638
105,105.0,791.3682277318644
106,106.0,808.8154269972453
107,107.0,753.2700744821957
108,108.0,861.9936741148862
109,109.0,954.5556575859607
110,110.0,892.6640138761353
111,111.0,807.1625344352617
112,112.0,789.6133047648199
113,113.0,789.756147331905
114,114.0,952.1069278645035
115,115.0,809.366391184573
116,116.0,877.1349862258954
117,117.0,768.8807264564842
118,118.0,909.4582185491278
119,119.0,916.3350678502194
120,120.0,867.7481889603101
121,121.0,1048.8929701050915
122,122.0,839.893888378737
123,123.0,1019.181716151413
124,124.0,1079.1960004081218
125,125.0,829.2215080093869
126,126.0,1094.255688195082
127,127.0,1118.334863789409
128,128.0,1044.607693092542
129,129.0,865.2994592388535
130,130.0,958.494031221304
