,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1359.7227964370604,1831.4361576432307,1497.0502804840066,1479.9394987718313,1697.146735820668,1825.2030271108329,1855.2252169217254,1665.2585673837186,1717.689216249334,1212.755646879977,1715.6319225757507,1463.5505438304763,1610.1438236968816,1657.9087724640442,1725.0472704238234,1549.8568284645291,1437.902235064101,1224.2156039884132,1517.0067157091185,1534.7742244442443,1808.7978169776595,1793.638065881981,1078.996227137536,1495.2246123814834,1586.2762749629328,1755.9850578755309,1715.9827860644582,1613.4430230089695,1351.276187698602,1927.8019509271014,1793.9440627634287,1861.7050189738536,1862.280754207938,1981.6294101239973,1066.2002867526903,1628.2414391154878,1455.786740336854,1537.631073261481,1677.0675758463665,1703.6994126232162,1408.5475670472556,1508.9608620049357,1419.7186297493856,1398.6505316252944,1821.7864804276448,1654.3212353867157,1514.9111208706797,1658.3665300461926,2120.849634637771,1870.3495166296839,1714.0928403015882,1213.1016770302583,1769.4952121479134,1487.243816689575,1417.951721600676,1600.1713105289307,1545.0515302415831,1779.5888509111,1445.1647489650165,1805.8219722081444,1039.3505561977263,1310.1547410465178,1894.7136398828575,1269.3522226360578,1885.1944483514965,1280.7069646705452,1494.881613835113,1683.113185856821,1528.5412675212904,1369.9070565522993,1605.8105954412795,1392.7554622563584,1471.5398811585446,1064.7648921314676,1598.2534280827183,1178.062491788108,1711.874403478349,1734.9321721947658,1787.051163641836,1396.0276697869429,1354.4766076284827,1646.8556762238873,1787.482199502236,1607.00440925095,1955.4202098565117,1713.7799199473416,1668.6488782112099,1916.8516136168068,1570.5901697313984,1698.892849991678,1282.9694647049853,1676.1194702922446,1573.770448183767,1622.6185583120132,1899.956022811549,2006.744727385332,1415.158116476403,1387.9935389200284,1934.1333154863657,1725.8916608059756
1,174.73806770103295,116.30453155210311,110.18009798269932,159.32765145244713,131.601574818778,163.0410596393454,252.66501212998122,212.180138307938,235.42680661590094,45.69401823571333,191.0730382446716,213.86963091880585,182.76445091896625,164.3130552553305,206.1333434121227,199.72642168469181,82.61343691426863,197.32320311788962,73.25424756242333,153.35651206254065,241.93864985774226,167.32874578951362,168.93273776613637,239.91764057958318,209.21215897084966,248.67937560220582,191.97332462134406,125.11781469976536,139.17994619271835,110.97231860896346,194.4168888201364,181.07154922933495,160.64524578236862,188.40993237058274,196.06231062803067,218.4736464143065,88.37411295251508,196.2130936035117,234.92381939252033,361.27575822639335,137.32791818917104,166.50874229520574,195.07061148892655,161.18604389582993,191.59128200587827,251.98822625023627,179.53803173983601,174.3024245465236,129.45858345274027,135.8067054948037,199.6690433355516,201.3130897454925,202.1013675292717,126.71284083183821,222.03701259572819,210.30740378175568,227.25313476880467,177.64245567025472,185.33027367323183,189.80655047000198,174.10527945712906,220.80053693528598,130.13958497112148,166.40830656079723,188.06443934602197,198.96993900847556,160.66509514421335,170.15040860840907,156.0679646566209,95.90721915390522,165.35139938922006,180.43769986253096,181.1552337152088,185.90320804989324,171.9750107421111,220.2719638680592,171.65287450998883,129.0746826132185,94.97066041368011,178.06999372639254,196.70780201249988,238.76827842575918,104.83085656350653,176.3315007544495,203.40761693139063,111.68539741835764,173.65266553574492,121.61337155975451,197.60916580870813,204.14904052458377,226.31328483481832,146.94379849706883,180.78863642512437,2096.02849802405,144.53268711306112,230.42560571615365,189.0283998945507,158.02162875910028,132.3242275869984,135.2388278515774
2,216.8929963291585,203.82669606021594,228.2648409812668,264.99420984394607,158.73410719084586,194.37281832699247,155.10437784614692,265.151856241906,149.2029476302138,428.5906289430436,163.59541290980368,229.2260618711753,195.7463516091468,188.2324389530903,208.4026157927489,204.13062923999584,155.375825403588,211.26185598771985,182.293910213624,103.87871647631161,215.56263243025745,207.7142098115987,219.4464744926439,252.74735032326103,158.49808140762065,198.127851583396,201.2303578658194,319.68532638862393,127.44682888698317,426.9097019742891,195.23974843658414,195.08514380404017,177.72768337804382,213.26895269361637,199.32445594475146,173.9579775721988,179.12675721609705,193.78496330481659,274.26231469441734,211.4705518296373,163.74419501752897,146.31923757577994,271.32871031526815,275.6508227905516,272.9768400192951,215.77794004863725,253.1093260761581,233.73885589115775,174.9869613191453,207.8910221263679,271.36880967956284,392.0006173202004,174.79212190053437,415.5920329806766,227.9601659068743,111.72748355179584,192.42051608201183,499.01618112022066,179.2940038525216,264.2046660722335,232.18752542459615,82.08001844018708,258.45380298184864,152.89842657711802,203.32943010012437,214.5519400210415,173.13767241578006,246.69928331108932,269.6237523104678,222.31044260517703,222.1619721109239,128.2002865491639,261.1743385241646,255.89982052753194,148.89073843742898,2116.7834911040554,267.8732819744421,220.75684263508396,269.9476425246277,206.66151134499881,265.33762149978554,171.81126935836204,146.15259455117322,264.42135816225516,201.23960343801096,276.0905932384494,260.7660821039043,191.12977897861867,219.96309100455005,266.3273499573126,149.76721871952535,253.29488987765444,183.1174935631391,191.6429257201128,254.79470287886517,192.99052562116185,178.59169892026878,196.48376369264832,160.31016328078996,166.40099356706386
3,155.50638596390445,125.839972290334,208.4784372708001,146.55757558945334,186.7566207409957,314.47832683657515,207.25116099240913,173.74730064638123,139.14545671901675,171.43264675210622,166.29010303649102,98.78109609468005,199.65212933337955,283.65039335921836,241.16228896373204,203.465805580301,214.6640415147921,203.37344456975683,163.98032565196644,247.0515103770669,275.5615450832055,219.95617859357446,196.2679237455206,244.4034412348953,260.5973717578215,204.5012039048181,168.27455656042372,220.2134699835723,183.37118397672177,185.71042646410208,131.5454224656822,283.76222591482775,186.09238647209003,156.41799484466208,167.33207226338666,193.70632423901162,161.43784122964945,211.23724326524615,151.31552310309814,161.89716514970237,193.8424940251419,275.3252682560201,190.18783830823688,194.63525983677883,194.34604073830153,276.1160198300543,83.93065909057017,226.67437294298003,204.06698076856227,241.28395459481638,223.9788682051705,178.86275299381776,159.90074578281715,183.29834440120044,479.789423925792,312.19054237195394,212.56923310945328,143.27559189028622,648.2934119804474,175.48305407225996,106.249319762946,193.85694998178752,284.38660491135414,397.90037556972874,236.13997236103242,184.65276961910251,158.84732364964864,239.12835229133475,233.8321005517511,209.0263309683688,189.7341175205742,2113.1518633142746,264.1436467247986,179.15625444153324,136.89393028258348,246.58973824674067,184.3424083206869,194.64855086617578,186.16768050845425,306.9868297477104,156.0589980150375,176.84261343067223,85.26165940998436,273.87307390344256,281.7918408226328,161.2039821401346,168.98910616178352,193.23550413815425,158.1795842621649,217.04576167778544,218.39942760240064,155.82886724063889,207.8932026632568,176.62810998018114,178.7320868610961,162.31309830775464,233.3360872168493,255.6791246511457,186.07449276663073,189.1770580304898
4,141.97556245012208,252.6622615138876,132.43749196206969,230.18006605424597,193.41357022451064,233.94827743100151,192.8324734732362,178.89149200773778,153.9813700116312,177.8913253716945,237.34883418521005,135.1665003596673,229.8319709029492,168.04582339142752,128.3461058009567,0.0,255.9677531559656,177.81417969449225,186.23377349535747,123.65674468460686,135.7197399614384,187.03015150993878,185.2489700697355,110.73140210223667,193.7357446815845,179.19923607688943,320.84141600110536,136.08233526614558,220.4808177068802,189.83460215605197,198.76745479943432,106.48541156239929,145.3005166708735,225.8089718057133,212.81871555879692,212.23195569395597,260.34585997357374,241.71144389459104,238.38311534905534,222.2281735671305,173.07254917483726,169.4865238064599,235.01025412605736,197.25753496330148,222.352996274129,79.02323057309172,203.46439695848215,218.97042180296663,186.6824208163568,155.52779634236788,154.2514357598602,115.91425196132634,210.99435660345947,70.83984233854224,142.26494975655817,240.79145615710397,162.26625645692314,210.8906275294072,278.57292671565904,267.72236685204746,144.6435735678215,207.32662498455323,225.1188095393514,199.0760971468025,167.90985098840486,205.97348475263112,231.4668030675504,192.03640685536007,218.95374516571368,203.97987360060213,231.6366620544885,165.05273967439376,192.20418958421826,176.829434148182,261.19637969559756,196.54590674959877,226.38350623848086,218.98474393633614,176.4508602877939,211.5112368328062,94.28193046018686,216.76656447812422,2093.2948655673977,196.9061758318498,273.27014192138404,229.42301564390885,213.84344574480414,208.68018237903263,188.22357542189172,173.47955560826907,282.7415212301985,140.65361507591487,178.95486089709001,200.3725456192774,236.09307601998162,119.83908397573127,217.13879802605655,232.73342598972965,244.27799849169168,137.7222030686819
5,169.24129747538475,144.97391498528492,188.7617737779729,260.9613849676249,178.46469042434978,125.90964619721564,203.36061154228986,204.98135571590691,145.1435904114409,78.64250054460072,110.42063055329314,190.48364934876028,117.23528845690689,120.93819392438941,167.82165111123862,145.85611189983146,172.5849898985636,166.2089447443367,200.58765366710895,205.291203766922,187.05419550119063,114.91346113180731,188.55997067735404,124.18270010645189,230.01557503758858,236.6498276502286,121.28045410985914,184.35074982076662,293.9436241160831,192.77556353680126,62.46459181061572,168.25930264737258,169.80856164117992,154.78355701741305,169.84926672120383,201.42236004097035,159.36085652375652,174.8877543096696,152.5796826197674,186.9194310254818,128.6835805246553,143.41406024962723,164.86726707305448,197.6260799534031,153.77556423687028,116.11930032578061,206.35028417233275,124.21184565199817,162.93155255607337,226.55368569308405,240.59339113031896,167.31958018875247,123.71577347621812,145.176398747896,213.00938531986634,134.79644962469845,254.55931786517442,198.53286269121378,204.51251511971608,123.31196829808536,219.9440369836303,71.0835809277709,161.8037702238002,182.38606869805767,205.01549764402773,269.3833606556025,95.02306297752166,202.61078591754534,206.80622378060522,205.43624726213153,220.65862613628514,175.58089721225406,253.8996528663942,179.08413820490583,222.6426830863194,184.47694803870976,138.3216427751679,150.49912695581023,172.2098349986095,212.63742842587322,156.50883815352844,199.34236369839215,181.03303201528576,144.65551258473897,157.95540981457094,162.96260574078968,132.92755333508347,187.63923929036747,180.04848652484532,155.73931325035218,185.70265241269226,168.1789530086781,161.4284365158792,154.22495610433356,307.2162689935193,173.71038745474453,2086.1776792249766,192.65922099637618,207.58788295917452,217.34592991961898
6,125.60758594387113,308.1136511133274,262.4891439764547,300.1248101289859,318.68958624241213,251.1552967974515,332.2137666375929,232.90319091698368,162.06464794947215,182.93429747760857,151.52627391921817,253.0082607717141,281.35302514924166,318.17409858536155,302.76332630232736,333.93214967046185,263.3260776592479,303.7097281197386,137.69210157787197,282.2931586097808,307.196532874594,212.24011442831366,242.3069074746167,301.9446413511725,179.41452100644324,271.78591317475247,161.08711863794176,276.3900827122208,222.5629636704157,333.14899114874703,12.023807855454463,202.91684308846817,237.0427684837432,247.29914998735674,318.1089936816515,283.5239948860767,305.88312012211503,289.0553495392025,287.4915290912144,339.09778368422843,243.39805613464475,257.2166847726323,244.4130242139097,258.057379511469,255.6388124720682,135.557838173746,296.8962913087555,229.63568267304805,288.4945516679702,441.8108184189033,221.2064081299667,187.2076830027688,281.49658897372507,272.52427579465177,280.42024117974904,147.83986834190577,200.65727070735036,188.64304257817156,245.13596618448793,237.54955400586888,187.15716642856427,271.1187849003895,334.8377707785071,139.10081383500395,220.3038703251637,2097.4858880213505,294.588331721575,281.30559998502804,240.48539284642817,216.49460454507366,322.1439401534827,318.1274854764423,246.49547539780684,278.2317174003842,291.8716863639386,298.08301456656636,334.7113630079176,246.3277797322988,298.93509755898435,160.7714317018478,247.70733332952292,332.3598038600901,320.06541599404034,230.89332555235234,112.12968549290491,313.4845279929675,252.62828728934932,276.92571028494143,216.71266872511939,292.0806544677999,236.80669410355713,246.98796195141097,257.66723711784806,177.82170420346625,260.96213335162344,286.8314295371423,253.82199344327023,288.45550710672774,318.4933191985164,273.49729996973724
7,153.74940670255702,140.55813732436783,94.21491085556858,201.58305628173497,239.5700308016461,206.2490781806804,253.7408351582875,174.72712218925722,186.8955049269802,127.76946245352556,208.33510541246483,178.5589754293184,207.8592977958076,178.48282894968412,200.60644380323612,195.1050578930393,190.18099924002266,228.95045567099123,242.22541741255657,163.89965574743806,160.90295172073496,312.323218027578,125.38255519251155,222.92243753716616,256.52820985207416,195.80786065156772,100.62076994058641,146.42535208513723,216.51462385021088,142.21618969955833,173.07798309544307,138.7613535195543,169.5032848486107,173.31976640879364,213.02210191678614,132.48734502108783,223.61532221236735,208.7553188625909,286.6769251136798,202.95493784112819,230.58619267893476,148.58724353354378,195.21286188883022,171.7436391187597,232.2683720055988,186.26383678131208,124.81842914850215,136.40617035085532,184.41910153329837,184.95620484734107,220.6249908971029,136.98157173061742,221.0241149769767,182.9139911365328,155.69757838834133,164.7446385428991,191.08967296194643,239.89363222488262,164.75478152154545,181.13605000855367,189.39588147528553,222.17478599410123,0.0,234.18581376430723,104.92109495299798,149.69675475725225,227.70108369611503,152.34527851448544,207.06622102830414,668.532932383074,167.90937302986507,107.36825320339489,206.9970899598243,183.75507704915069,103.67538078459813,2112.6214716020595,165.28274651796846,15.687261960893307,115.3646949567096,264.40977233614944,167.2692987496486,246.57101253421152,213.24657670897219,153.24489606815138,170.94512565054288,180.91720069787726,102.83924540030104,175.56076494309826,229.53434369121362,211.2116041015167,227.96568020957434,214.90609643272,177.5382687699244,189.48306663959818,222.38292421833012,208.29461002245517,284.6873227914548,163.76322201416588,184.52544708512585,60.923756798390656
8,188.1601882680735,195.2580985840492,223.84955760013696,179.7795960590435,121.65544597338896,263.24278534417215,194.779356999484,214.8221354199605,100.39179326227502,169.19044376831016,185.09884487446473,142.07622070337456,49.622106188725624,200.94778500868878,187.71311111369153,71.65174454802872,187.8248113530309,182.6599603747111,68.42214252846446,163.35372995691745,95.0225764676264,64.89752178480472,217.44084797107558,246.86566934057814,89.60520791694793,181.85401249911632,190.68384699251723,124.52970930333328,218.03832252068625,94.1790509562417,96.53518457753006,239.93885825615058,233.54710149386221,69.06241543065897,84.17635230892849,185.84624976236867,148.28752605648845,213.35859959518976,118.6286897539439,180.69327629036738,194.95183633816515,163.08398930976037,269.3434498322809,132.08001331205327,169.59672970902938,144.38878068923523,7.879734899128335,137.98868774096331,196.49411466471764,185.28038301678671,167.83366302146408,94.28979020623909,136.56165758305247,89.47841423544523,209.1231857448137,393.15212001165287,186.66122639050946,100.51894926880695,158.9914347163978,124.18395333988977,135.01435573518043,188.22564526851755,167.4247275842351,175.66827482057363,172.1005999610252,2093.707494278323,52.766076194097785,254.48447097835543,96.80925004131012,82.08555396158746,176.40721942977626,179.87972364100443,212.3273982101205,168.46915628503552,198.38919732098523,127.46489943913073,93.59149388292204,205.9806949187496,186.73443199750187,140.6113453565189,218.39733984400803,59.371344803189366,75.79105370995747,196.30588878201445,140.8947922360806,210.03355701130346,59.29989792981586,136.0281420740156,165.39902931710006,181.37793174301734,229.14330497986788,168.13657000515275,171.03007321555395,158.03843091130048,165.40388226952092,168.61775364371425,182.08969976028737,184.2693913071011,168.72808777076668,198.77516432660653
9,215.45768864724317,177.78808439350672,212.10201788318903,215.94924583298462,194.04388381744133,149.6889923813249,217.98059700002247,166.92635239300563,210.10860696410973,207.30098438810106,197.8164073755221,176.7155690912893,209.98978344543713,214.80599204332094,243.22543339626975,147.02915708137047,42.295267908548105,159.60012770362374,134.08804349990913,283.5357494201371,323.911660660539,202.8538647036202,189.96189662435535,146.51505739951563,145.40625699485412,235.05920216751917,185.1212381248034,119.96009643658243,224.26503404607118,210.5248963723019,163.12251170002432,222.84416236074426,177.13176640502166,152.41945581456977,126.46111553701903,257.36681472191225,144.78537741853458,165.89276073312547,222.47287415363732,176.41090549990324,101.4173145264628,42.238911047162155,114.34327304478425,174.69487331112202,247.6312714571229,130.5868396330624,176.3055949519455,192.63020203544403,91.62000722449507,184.87051656607136,216.521275539788,124.43525404701778,189.32821993984254,155.50844916701314,243.46791949453683,153.19550314400516,157.09097276004672,177.2585700542978,122.39759369620444,171.7524404903713,221.44819390614367,212.08310481843174,223.77223625735775,200.68524366884037,233.03561752022853,52.32430913623157,171.38452434470372,238.3955589187927,133.04592606269088,270.56112972849274,154.47269567791716,148.52670306232142,213.7710364314198,146.60577800048245,171.06252632797396,230.54542313697232,146.46280105213566,227.83555610374077,247.7197113086681,199.40828669561927,259.7005127521585,104.96187193239787,167.31664485263022,149.4201754607089,162.54923971599572,145.2041514465179,276.9412937371012,246.08008427642312,78.96452541987746,169.59649945400105,162.64056020339086,258.5117582521295,2109.1571314600674,200.4516368508649,242.41513216469292,119.60861952843482,130.060027726029,221.89945305765548,206.9147123409561,163.5980419303962
