,Episodes,Scores
0,0.0,1976.1078075950852
1,1.0,1813.229960505347
2,2.0,1979.3201041469126
3,3.0,1930.3822989133027
4,4.0,1878.9668639367262
5,5.0,1800.2415732765662
6,6.0,1942.0595522372787
7,7.0,1878.327553629916
8,8.0,1875.4373184190001
9,9.0,1975.3140165069153
10,10.0,1874.7577957688288
11,11.0,1730.739566739321
12,12.0,1552.830217131443
13,13.0,1774.1229672792365
14,14.0,1822.230152224199
15,15.0,2107.64849266421
16,16.0,2304.9429321207076
17,17.0,2347.4916990216802
18,18.0,2233.463211105262
19,19.0,1924.80241572525
20,20.0,1556.3081327186364
21,21.0,1068.184822228411
22,22.0,653.4534392883487
23,23.0,418.7341805628488
24,24.0,249.76253621966822
25,25.0,138.81716714767316
26,26.0,75.79052987352529
27,27.0,47.07012036456268
28,28.0,28.27452654792952
29,29.0,14.086142819491052
30,30.0,10.316344566582753
31,31.0,9.352337847372135
32,32.0,10.109293695202343
33,33.0,15.915372209834734
34,34.0,30.662201888479892
35,35.0,47.58299937948928
36,36.0,82.04723548651661
37,37.0,138.11804254614174
38,38.0,392.8790823199739
39,39.0,512.8750013926576
40,40.0,1021.9137624624327
41,41.0,1506.367073074861
42,42.0,1628.6019458125243
43,43.0,1953.9892782244287
44,44.0,1959.3730792266756
45,45.0,1720.7259001499779
46,46.0,1584.9728709809153
47,47.0,1251.6106967014784
48,48.0,1162.5070847609384
49,49.0,1078.675903015807
50,50.0,1052.5131565811992
51,51.0,1052.540414325337
52,52.0,980.8490298288868
53,53.0,1009.9673131299157
54,54.0,1020.6965789394088
55,55.0,1025.4759953766704
56,56.0,984.5794967091135
57,57.0,1062.2972781529038
58,58.0,926.6125330299334
59,59.0,989.6066674179322
60,60.0,928.5973389836257
61,61.0,857.7418787821262
62,62.0,894.8886412764972
63,63.0,947.267911788127
64,64.0,936.5513784169253
65,65.0,842.9634656056195
66,66.0,936.3707851886755
67,67.0,837.8518536793416
68,68.0,845.0961854379947
69,69.0,883.0231110630709
70,70.0,867.2634086850626
71,71.0,931.005387112521
72,72.0,944.3210249741063
73,73.0,1121.6245063908725
74,74.0,1227.3958884513504
75,75.0,1370.3879504891695
76,76.0,1470.9458492014267
77,77.0,1733.1654020292617
78,78.0,1932.6432320638792
79,79.0,2023.2929861371465
80,80.0,2097.181284132709
81,81.0,2173.134148847318
82,82.0,2188.5121345637517
83,83.0,2227.682695858344
84,84.0,2235.9058035190574
85,85.0,2272.5098907539204
86,86.0,2311.401086741779
87,87.0,2362.0535933922883
88,88.0,2399.1892766611218
89,89.0,2417.453072795559
90,90.0,2434.264275800407
91,91.0,2439.1702935384083
92,92.0,2455.374850004225
93,93.0,2465.027965548991
94,94.0,2471.875022850069
95,95.0,2485.440398640984
96,96.0,2488.3147189836172
97,97.0,2481.4928885089894
98,98.0,2476.0684984861464
99,99.0,2466.069130841318
100,100.0,2456.4400637893127
101,101.0,2448.5687095222174
102,102.0,2423.620233927725
103,103.0,2402.112374145331
104,104.0,2404.8265954327726
105,105.0,2422.9442132213753
106,106.0,2440.4021973365348
107,107.0,2446.4943055011627
108,108.0,2445.980015504813
109,109.0,2424.534391229448
110,110.0,2404.163402174678
111,111.0,2388.8311350192344
112,112.0,2396.0512259359502
113,113.0,2406.55342812864
114,114.0,2424.7295021817495
115,115.0,2427.9305136899693
116,116.0,2410.474053937997
117,117.0,2382.3757331280062
118,118.0,2381.0218889279763
119,119.0,2411.5376102857526
120,120.0,2432.9515386203316
121,121.0,2428.9633292730086
122,122.0,2406.663094605074
123,123.0,2379.0471252964358
124,124.0,2370.0216358721605
125,125.0,2372.1406070607354
126,126.0,2408.903307588623
127,127.0,2435.673587058992
128,128.0,2428.241623464598
129,129.0,2413.9134671627053
130,130.0,2372.642538330045
131,131.0,2336.2254087962333
132,132.0,2342.9221306821632
133,133.0,2386.2525805915816
134,134.0,2412.735940979403
135,135.0,2411.270343342402
136,136.0,2388.090488569612
137,137.0,2359.029410016072
138,138.0,2357.039640578904
139,139.0,2361.6094620712056
140,140.0,2375.950367142093
141,141.0,2381.955197446199
142,142.0,2372.198009376629
143,143.0,2369.9289438736437
144,144.0,2371.4118595290993
145,145.0,2370.9319031999394
146,146.0,2381.115564644862
147,147.0,2366.705311748306
148,148.0,2342.285234535517
149,149.0,2330.554023414302
150,150.0,2349.383043890476
151,151.0,2362.9516725495387
152,152.0,2353.2236121313376
153,153.0,2325.169225248329
154,154.0,2314.379036177602
155,155.0,2330.6206702330937
156,156.0,2346.197280155228
157,157.0,2353.853983567416
158,158.0,2327.90015341242
159,159.0,2300.545011149247
160,160.0,2272.929525620543
161,161.0,2278.190057321628
162,162.0,2298.4736847666695
163,163.0,2308.85469909779
164,164.0,2319.0070225138866
165,165.0,2293.9380916813
