,Episodes,Scores
0,0.0,953.5461278834894
1,1.0,579.8769313990873
2,2.0,805.3306087666989
3,3.0,686.5740909310449
4,4.0,723.0582947320759
5,5.0,923.6145785135388
6,6.0,690.721525875717
7,7.0,910.5511779120227
8,8.0,930.7019512219678
9,9.0,711.244298370547
10,10.0,867.8542524422022
11,11.0,787.7170497699457
12,12.0,609.731529790961
13,13.0,759.2495657139336
14,14.0,1036.2262992474666
15,15.0,898.8035033366104
16,16.0,1147.6770863558668
17,17.0,1352.713191993256
18,18.0,1234.9884039246756
19,19.0,1293.9779448811814
20,20.0,1499.7781997241198
21,21.0,1485.7647426219323
22,22.0,1430.5767234431519
23,23.0,1060.1439720253754
24,24.0,860.8456161330895
25,25.0,710.647214762279
26,26.0,752.4892239266899
27,27.0,523.931221481548
28,28.0,307.89903491991475
29,29.0,230.73414191302666
30,30.0,170.97749972295313
31,31.0,123.19670699863654
32,32.0,176.8336294858204
33,33.0,149.62211991538348
34,34.0,282.6650063000586
35,35.0,283.63892147529293
36,36.0,444.54393363441517
37,37.0,736.0563206878738
38,38.0,881.4645368395855
39,39.0,1303.268506425853
40,40.0,1766.662934392496
41,41.0,2027.6991674941232
42,42.0,2248.2092059862307
43,43.0,2238.3775327271646
44,44.0,2194.5220033952796
45,45.0,2046.6283467191938
46,46.0,1918.2762777704568
47,47.0,1772.0158290276447
48,48.0,1626.7441116860882
49,49.0,1576.1493177514574
50,50.0,1612.120276172159
51,51.0,1636.7194770246608
52,52.0,1948.4609729777198
53,53.0,2053.6545816922544
54,54.0,2106.9297914948042
55,55.0,2113.344335046862
56,56.0,2137.080867604827
57,57.0,2108.0164697360256
58,58.0,2084.212590826866
59,59.0,2053.986772192074
60,60.0,2006.5787311541612
61,61.0,1968.7489576628884
62,62.0,1936.7606196379206
63,63.0,1952.0342262216332
64,64.0,1899.7332265448483
65,65.0,1928.7565123554973
66,66.0,1888.3606564593435
67,67.0,1823.6331835213255
68,68.0,1642.2056014978289
69,69.0,1642.184962786526
70,70.0,1480.4803959921603
71,71.0,1680.025339734576
72,72.0,1829.6925201337897
73,73.0,1898.018373857425
74,74.0,1906.392679530542
75,75.0,1867.3844942163562
76,76.0,1819.5416332233
77,77.0,1784.5654243610725
78,78.0,1837.9589498390774
79,79.0,1914.7279227619363
80,80.0,1975.8338365033385
81,81.0,2002.4363334006268
82,82.0,2023.593166581342
83,83.0,2041.0979259985195
84,84.0,2103.261985084075
85,85.0,2139.3004047937166
86,86.0,2191.535891086179
87,87.0,2224.7897313322715
88,88.0,2246.3292347589468
89,89.0,2249.7264011651373
90,90.0,2215.839600828946
91,91.0,2181.3213435704033
92,92.0,2156.0756277966743
93,93.0,2153.3445258368124
94,94.0,2171.8658869013534
95,95.0,2210.025486100905
96,96.0,2256.56433383543
97,97.0,2293.912779704503
98,98.0,2324.7653655735267
99,99.0,2317.9497900799047
100,100.0,2279.310144416551
101,101.0,2243.0663113187193
102,102.0,2269.1129305865893
103,103.0,2316.147216367443
104,104.0,2360.7163837654016
105,105.0,2358.234422034724
106,106.0,2336.9636694775495
107,107.0,2274.9504265656474
108,108.0,2250.7469501834303
109,109.0,2257.403761658547
110,110.0,2268.916912944917
111,111.0,2281.9438607450784
112,112.0,2277.505100295671
113,113.0,2272.3135517781466
114,114.0,2315.991723458315
115,115.0,2364.5602702643077
116,116.0,2385.987685098681
117,117.0,2384.751697269611
118,118.0,2363.16014224496
119,119.0,2336.202349031625
120,120.0,2338.094198529171
121,121.0,2334.8172945293945
122,122.0,2356.2886301609537
123,123.0,2391.187498248355
124,124.0,2417.1883428916494
125,125.0,2414.741707131992
126,126.0,2406.8196529048305
127,127.0,2396.31666067492
128,128.0,2422.7049509427966
129,129.0,2451.385826843933
130,130.0,2470.2346695054352
131,131.0,2474.1672461920416
132,132.0,2465.1204615211636
133,133.0,2435.0847757114875
134,134.0,2416.714619497336
135,135.0,2447.197248813053
136,136.0,2462.999355488793
137,137.0,2456.1834113483897
138,138.0,2433.8287895759586
139,139.0,2395.145714913627
140,140.0,2368.597292775852
141,141.0,2358.2160064192517
142,142.0,2386.893987044702
143,143.0,2416.932591395517
144,144.0,2419.9765171778386
145,145.0,2389.3563800823226
146,146.0,2343.222063069119
147,147.0,2342.700443067899
148,148.0,2420.956485352116
149,149.0,2478.432123586924
150,150.0,2483.404187827938
151,151.0,2450.6208544571086
152,152.0,2393.508562692326
153,153.0,2355.9205828398076
154,154.0,2349.3901457641855
155,155.0,2397.046870603251
156,156.0,2450.0733310619603
157,157.0,2456.3067010371356
158,158.0,2431.3166661113214
159,159.0,2379.501620951746
160,160.0,2337.879418448465
161,161.0,2381.41070978619
162,162.0,2452.5169850964826
163,163.0,2489.48463162274
164,164.0,2489.346292303811
165,165.0,2463.623184983768
166,166.0,2398.9027997143653
167,167.0,2324.6291242626035
168,168.0,2304.8728717477643
169,169.0,2347.822224395149
170,170.0,2398.703816968432
171,171.0,2422.5415502489145
172,172.0,2410.870302557801
173,173.0,2393.8034645037933
174,174.0,2372.327938176699
175,175.0,2361.9302813386967
176,176.0,2383.693404385631
177,177.0,2412.205377893912
178,178.0,2429.902792369081
179,179.0,2446.2544519585285
180,180.0,2463.9423547795163
181,181.0,2459.863347761458
182,182.0,2404.2787326137754
183,183.0,2323.970221969681
184,184.0,2300.6547091431403
185,185.0,2397.541422803945
186,186.0,2480.9942981433032
187,187.0,2496.1470325137493
188,188.0,2481.5905785828
189,189.0,2432.5244401825644
190,190.0,2388.171832504311
191,191.0,2382.1808758448647
192,192.0,2420.9347484436976
193,193.0,2458.378156319517
194,194.0,2484.8813653995708
195,195.0,2491.636302552417
196,196.0,2484.467969621429
197,197.0,2431.4953929540347
198,198.0,2374.357823623689
199,199.0,2383.6796408929436
200,200.0,2444.4835765867656
201,201.0,2489.458041610807
202,202.0,2496.371898555925
203,203.0,2484.4930740942254
204,204.0,2434.6302147416854
205,205.0,2396.4847441761594
206,206.0,2422.171530237598
207,207.0,2450.128217442564
208,208.0,2440.6763214989824
209,209.0,2408.6854189738347
210,210.0,2381.045205702095
211,211.0,2406.9011049861215
212,212.0,2449.635408607305
213,213.0,2462.992200824056
214,214.0,2441.231660920204
215,215.0,2391.7892565066745
216,216.0,2391.7259516494196
217,217.0,2427.614353679054
218,218.0,2469.3655328713253
219,219.0,2477.0208489087195
220,220.0,2446.347008749948
221,221.0,2382.366438442486
222,222.0,2343.1805524298425
223,223.0,2363.02062016855
224,224.0,2407.646193752627
225,225.0,2432.9815796649814
226,226.0,2415.2646593690215
227,227.0,2379.6343735107107
228,228.0,2370.710230900604
229,229.0,2392.4160835487874
230,230.0,2434.596344415835
231,231.0,2465.42035899425
232,232.0,2460.393259666733
233,233.0,2431.5499997997413
234,234.0,2403.5655860591064
235,235.0,2424.018278019692
236,236.0,2447.2885826133293
237,237.0,2465.6097345950056
238,238.0,2454.887308309303
239,239.0,2419.570060417186
240,240.0,2398.1524079815363
241,241.0,2396.491998705554
242,242.0,2400.7443787728
243,243.0,2420.684611998385
244,244.0,2428.0964379366997
245,245.0,2439.8439962441626
246,246.0,2441.831268357011
247,247.0,2450.884191294348
248,248.0,2457.916674207442
249,249.0,2460.60284032441
250,250.0,2481.3945643638363
251,251.0,2481.9812353124053
252,252.0,2453.6726497237914
253,253.0,2412.6915426613823
254,254.0,2379.274078858603
255,255.0,2400.638926636264
256,256.0,2455.7385588668385
257,257.0,2485.47233197401
258,258.0,2475.77394013785
259,259.0,2399.2267584141205
260,260.0,2332.4579239913555
261,261.0,2362.277755016433
262,262.0,2446.729490916321
263,263.0,2474.231837637404
264,264.0,2447.183158421554
265,265.0,2401.289369645603
266,266.0,2392.499967896215
267,267.0,2420.549635792886
268,268.0,2453.8221772048164
269,269.0,2462.0543600139263
270,270.0,2453.665957763545
271,271.0,2439.3445617076745
272,272.0,2411.397280401223
273,273.0,2398.325168930863
274,274.0,2418.888803641879
275,275.0,2453.973503974872
276,276.0,2464.3887634030307
277,277.0,2436.774991855965
278,278.0,2379.013680499346
279,279.0,2336.1239795875385
280,280.0,2377.9800846214353
281,281.0,2443.042847210926
282,282.0,2468.290555330169
283,283.0,2460.3175171869966
284,284.0,2386.193214295191
285,285.0,2296.4397150666628
286,286.0,2318.16569707961
287,287.0,2407.6021634237813
288,288.0,2468.407873573855
289,289.0,2473.90496245364
290,290.0,2440.4598543416746
291,291.0,2414.6532422393516
292,292.0,2415.2455185706294
293,293.0,2445.397100675727
294,294.0,2456.1087331414674
295,295.0,2436.491145481681
296,296.0,2416.4564097769244
297,297.0,2404.4999340093646
298,298.0,2391.097251484312
