,0,1,2,3,4,5,6,7,8,9
0,216.2294818153004,216.62793613887752,217.8148050645046,217.82527203889336,218.11048116831859,233.43290012619644,218.2286770429692,218.25533730508474,218.41245209197484,218.44102392177984
1,217.82719733560137,214.46442261414197,215.25775532437154,216.25047023148937,227.55619644854426,215.53435725347796,215.90346253366818,215.3314199090546,216.05755152477877,215.23864262398644
2,211.04381949885715,212.03535627455534,210.73182605879484,211.39692643366433,212.0171621370527,212.07538806017823,211.8525637726773,211.17627784383134,210.38033310266852,230.14978420591365
3,211.49264907546305,211.337159225015,213.92196766463547,211.4498303116867,211.65273470214328,230.56883572431943,210.9534920207609,211.74753413350302,211.62533158189902,210.6637981022344
4,209.89149526033893,210.90640428664895,213.30964351334032,212.9101233304423,211.37689630218102,230.56855246034513,212.2240732086834,211.5589439076246,211.9169724072918,211.21303682671746
5,211.0638268497523,210.83836410008482,211.31879101863365,210.82745101681206,211.81152279628313,229.13639627236378,218.65751655121738,211.12431343837488,211.1665466126412,211.31709541093025
6,210.63029701977717,212.1128425109292,211.68494900593208,212.08606032293125,212.4323910648678,212.00089473271998,218.48394022952488,228.64265060966466,211.698024871712,211.18449075425937
7,222.87392034247486,224.62879768346022,226.74431739155636,226.55088258825657,228.03143460036358,229.1363943850486,227.62475216888464,227.22831321119432,227.37705748915084,227.02927074566003
8,212.61204036653817,211.97495448777318,212.15679868874008,212.70081359050144,212.28872405423232,221.4606731029349,211.8396234879921,211.42710287943362,229.82783056526702,211.616599944059
9,212.4179117140404,210.80721371086042,212.5680297248739,212.45449757404563,212.6653251413408,229.13643841201701,212.95324431571436,213.2393238878328,212.51497796249555,212.9888757102926
10,212.62511856629504,211.80216373476293,212.45557897600298,211.87060682070273,212.55191806213193,212.58510414814762,211.0174278372761,228.64282050571023,212.04272547783506,212.60413721673052
11,211.40623281628757,213.01117591579518,212.93870709563822,212.68531944331573,228.79085235411537,213.01475555767715,211.811065091961,213.20554195621628,213.19535275493055,212.24123947152478
12,214.49465963262918,213.55907683045277,215.17025294673113,214.9802868359347,215.04765466733966,230.5686093905002,214.76136848128436,215.16624022321741,214.88112210759843,213.70189162799525
13,214.09419213357185,213.9333615651418,226.7317382894266,213.5372791552855,214.1285258077842,213.80068794225025,214.04255595381235,213.7920489166899,214.03442023731958,213.9991375324206
14,212.42449794331458,213.05769477616667,213.1014906124813,213.5631047335312,213.80365459762618,227.23555994858404,213.6195526157714,213.71517824799594,212.26022574075307,213.4322318662387
15,211.73906286531465,211.30169699710837,211.72133027249097,212.18206550638467,211.9988653908901,212.0515375239524,230.71670618105222,211.6171463694252,211.61179431204675,211.9327410020905
16,214.93765579764485,213.95526676227377,215.06878887136588,215.12492586689626,214.40878408333677,214.76586898582804,227.45761997761173,214.5180189570659,213.1730444122229,214.47233777622915
17,221.66658764788954,221.35768938342306,221.55032646275131,220.2608406192803,221.15240822202094,221.20633275892976,221.30202245636502,221.07026913070678,233.8772120785766,220.36180506967432
18,215.15811127223998,215.3615671047645,214.98233546717302,215.8298905037837,215.7728038991029,215.75184225820533,228.61816366348066,214.90200169657646,215.4454563166376,214.4917784825633
19,215.43925375795487,214.15745948845264,215.70703276323434,215.06915031262184,215.5277605187874,215.77728472687403,215.71567844125812,228.64265626203246,215.48231568742108,213.93161343938675
