,0,1,2,3,4,5,6,7,8,9
0,212.9648520677767,213.99176179246908,226.91374040126703,224.170718298269,214.03637213317933,218.76993714705617,213.79654383036694,213.43587465304108,213.6255268018429,212.86093301458385
1,220.2457474560357,224.77717516499246,214.9802175022832,211.83565355502049,225.14103375410576,211.62665123526725,230.71603556638357,212.00509057864352,222.67430204549424,211.53121501033965
2,214.60729399162696,210.79756439433402,221.57616179816637,220.89396956655554,223.5234375494282,211.45195923289498,211.7921730942757,221.0872805103628,221.11550530986796,211.82793324921678
3,226.26373285488938,218.88778587716507,225.66967353030685,225.558862458965,228.7901017189998,222.60174533975086,225.99226428225663,226.28192768693486,224.67929550452797,226.078137971822
4,226.6212795730396,225.11583592496206,226.26893929533858,225.43351363030118,228.79010880734782,226.64526991674657,225.768523013949,226.57556260842935,226.53900397167894,226.0198035520512
5,225.27465961054395,225.0223734456517,225.93155284503857,225.44465646617178,226.16087431455674,229.13578966726777,225.7395211247423,226.19203389817315,225.82607316469267,225.3855843671172
6,222.55723927698537,223.9393722886847,223.48003919483682,223.77349519734625,222.96606143414212,226.2715320864849,223.94387314292806,223.37479895586412,222.40661446828443,222.63923255478318
7,224.28230675618073,222.1606067650256,226.1009567248661,224.1059695555115,227.9443525018629,229.13578970928683,225.3256543682225,227.36390940929704,226.730219609955,225.07125282784963
8,220.51382966791599,222.49401616207336,223.11961559891319,222.1389869800726,225.08637982033073,222.94824196242146,222.64575172754405,220.9444762123374,221.31141972007723,222.98042166723027
9,224.88324984689365,226.4473915214573,226.17609850658673,225.70790240169907,226.44309388196558,229.13579080016797,225.63655798097224,226.33784969959262,226.61510819222943,226.03528654660045
10,209.91103021102148,220.93746484069558,217.20795161422626,221.18165108039878,223.77887866252115,226.2700629538665,224.61245011392128,224.21558800104765,223.24102982070502,223.74517692856742
11,216.1427490457037,208.9914217171036,209.8506201551613,209.82860461536637,221.1776471431317,230.5740421301505,209.88357333412205,210.2292518284491,227.7548820614549,225.00188708887475
12,210.62841607794715,211.35801616055033,211.09456239128895,223.57637207283244,228.79010816971868,227.1265019257839,211.50940119534332,211.60905161461562,220.5764361702412,211.22278313071376
13,211.5504364968585,213.370128086745,213.72399752928698,213.95069145363559,213.09824664732275,220.82874823747767,230.12804675298804,214.4867449737011,214.39569060532722,214.5959330804948
14,210.68567530857507,210.90834720964227,210.78582753886252,210.27408456837713,222.1718163681224,211.33020572915004,226.35893029401137,211.41659511778064,210.80420569007921,211.2381855719637
15,215.7217989492092,216.0808583288553,216.49028761826625,217.25505296291863,227.55554139551157,216.3400889946035,216.88946104576954,216.79964542017044,224.02017802885965,217.16247295355188
16,211.62032341612542,214.32674325897221,213.33980414257672,214.1622296654609,213.24294932230902,212.82712441277744,227.45644278745772,213.78354604636056,212.3015474794537,213.3753510523186
17,212.54706084681632,214.01529821131368,224.39504729650923,212.7828977763241,212.32266172916826,214.00213406044753,213.72500263585445,214.35017943038855,212.0933996673088,209.63420221076524
18,215.0773425943027,215.72422831422153,215.58165230477942,216.0212938491219,216.63237829986446,224.97989806671907,215.80362615193974,214.54248983429528,216.56044555322674,215.76298633046338
19,218.20685864229122,216.1232416286891,217.73575248578055,216.74891948570544,216.05738494562007,226.27150374713517,217.9730371466407,218.20124307505654,217.75560542432,216.95599440630681
