,Episodes,Scores
0,0.0,451.586572798694
1,1.0,525.9667380879503
2,2.0,606.9176614631161
3,3.0,523.5384144475055
4,4.0,530.1703907764514
5,5.0,623.6506478930721
6,6.0,580.2673196612592
7,7.0,556.7391082542598
8,8.0,592.0620344862771
9,9.0,600.7958371594738
10,10.0,496.21467197224774
11,11.0,581.287623711866
12,12.0,544.2913988368534
13,13.0,508.56035098459336
14,14.0,746.5972859912257
15,15.0,633.4863789409244
16,16.0,859.5857565554535
17,17.0,591.7151311090706
18,18.0,654.7495153555758
19,19.0,517.2329354147537
20,20.0,567.5339251096827
21,21.0,604.2444648505256
22,22.0,532.7415569839812
23,23.0,721.2529333741458
24,24.0,765.676971737578
25,25.0,775.5739210284665
26,26.0,747.8012447709418
27,27.0,651.3212937455363
28,28.0,799.6122844607695
29,29.0,750.5152535455567
30,30.0,605.591266197327
31,31.0,891.827364554637
32,32.0,874.502601775329
33,33.0,801.9793898581776
34,34.0,734.0883583307825
35,35.0,802.5099479644937
36,36.0,685.3586368737884
37,37.0,823.0180593816959
38,38.0,823.3445566778901
39,39.0,917.1513110907051
40,40.0,752.4538312417102
41,41.0,952.4742373227225
42,42.0,997.6941128456282
43,43.0,608.4277114580146
44,44.0,971.3498622589533
45,45.0,895.3372104887261
46,46.0,896.2350780532597
47,47.0,1002.1222324252625
48,48.0,970.0846852362005
49,49.0,970.860116314662
50,50.0,1239.0572390572393
51,51.0,870.6458524640344
52,52.0,1074.869911233548
53,53.0,861.9936741148864
54,54.0,841.8936843179265
55,55.0,1107.4992347719622
56,56.0,1063.442505866748
57,57.0,1063.4425058667487
58,58.0,1071.5845321905929
59,59.0,923.4771962044689
60,60.0,821.7936945209674
61,61.0,1091.1335578002245
62,62.0,1125.2933374145496
63,63.0,1082.7670645852463
64,64.0,1271.0743801652895
65,65.0,981.2264054688302
66,66.0,907.2339557188044
67,67.0,1070.727476788083
68,68.0,1234.5066829915318
69,69.0,1203.0813182328332
70,70.0,1131.272319151107
71,71.0,1253.3619018467507
72,72.0,994.0006121824306
73,73.0,1120.0489745944292
74,74.0,1091.7661463116006
75,75.0,1261.2794612794607
76,76.0,1287.2359963269057
77,77.0,1360.6570758085911
78,78.0,1618.691970207121
79,79.0,1527.4155698398122
80,80.0,1427.4869911233552
81,81.0,1129.3337414549535
82,82.0,1279.2164064891338
83,83.0,1346.5768799102138
84,84.0,1388.1644730129576
85,85.0,1445.566778900112
86,86.0,1444.7709417406393
87,87.0,1321.559024589327
88,88.0,1630.221405978982
89,89.0,1573.859810223445
90,90.0,1358.4940312213034
91,91.0,1572.0232629323532
92,92.0,1568.0848892970102
93,93.0,1458.8919498010403
94,94.0,1188.0216304458731
95,95.0,1471.3600652994587
96,96.0,1445.8320579532697
97,97.0,1405.4280175492295
98,98.0,1499.0103050709104
99,99.0,1466.8911335578
100,100.0,1519.4367921640642
101,101.0,1525.9463320069372
102,102.0,1634.5679012345684
103,103.0,1686.705438220589
104,104.0,1466.8299153147625
105,105.0,1565.4116926844197
106,106.0,1507.29517396184
107,107.0,1531.986531986532
108,108.0,1651.1376390164266
109,109.0,1459.830629527599
110,110.0,1572.3293541475357
111,111.0,1614.9576573819002
112,112.0,1487.5012753800634
113,113.0,1502.7854300581573
114,114.0,1519.0694827058462
115,115.0,1477.073767982859
116,116.0,1559.004183246608
117,117.0,1618.4879093969998
118,118.0,1558.779716355474
119,119.0,1635.1596775839198
120,120.0,1565.7177838996013
121,121.0,1648.260381593715
122,122.0,1657.6267727782867
123,123.0,1629.4051627384952
124,124.0,1642.6691153963884
125,125.0,1721.7018671564126
126,126.0,1639.3837363534333
127,127.0,1645.1994694418936
128,128.0,1684.23630241812
129,129.0,1526.864605652484
130,130.0,1744.128150188756
131,131.0,1635.2617079889799
132,132.0,1604.3669013365989
133,133.0,1726.5789205183144
134,134.0,1725.0076522803797
135,135.0,1687.7257422711964
136,136.0,1755.3923069074583
137,137.0,1704.9688807264563
138,138.0,1665.4627078869498
139,139.0,1835.567799204162
140,140.0,1749.5765738189978
141,141.0,1791.2866034078156
142,142.0,1653.7088052239565
143,143.0,1731.741659014386
144,144.0,1859.4429139883691
145,145.0,1770.451994694419
146,146.0,1786.8380777471677
147,147.0,1820.1612080399948
148,148.0,1880.624426078972
149,149.0,1754.7801244770938
150,150.0,1734.210794816855
151,151.0,1785.634118967452
152,152.0,1843.0160187735949
153,153.0,1874.298540965207
154,154.0,1811.3253749617388
155,155.0,1857.810427507397
156,156.0,1862.6874808692987
157,157.0,1861.3610856035102
158,158.0,1865.646362616059
159,159.0,1857.055402509948
160,160.0,1882.9915314763791
161,161.0,1879.6857463524123
162,162.0,1840.832568105296
163,163.0,1707.397204366901
164,164.0,1871.3804713804718
165,165.0,1831.2825221916128
166,166.0,1904.7240077543113
167,167.0,1789.5520865217843
168,168.0,1857.810427507397
169,169.0,1833.5067850219373
170,170.0,1755.167840016326
171,171.0,1658.9531680440766
172,172.0,1902.2344658708296
173,173.0,1854.7291092745643
174,174.0,1843.566982960923
175,175.0,1806.958473625141
176,176.0,1850.831547801245
177,177.0,1868.3399653096624
178,178.0,1937.0676461585558
179,179.0,1733.2721150902973
180,180.0,1915.7636975818791
181,181.0,1813.5700438730762
182,182.0,1879.379655137231
183,183.0,1804.0404040404042
184,184.0,1874.1761044791356
185,185.0,1898.0512192633405
186,186.0,1878.563411896746
187,187.0,1931.4355677992048
188,188.0,1907.3359861238655
189,189.0,1858.7491072339556
190,190.0,1922.0283644526062
191,191.0,1914.7637996122842
192,192.0,1895.6841138659313
193,193.0,1937.3125191307017
194,194.0,1839.2612998673612
195,195.0,1901.744719926539
196,196.0,1869.5235180083666
197,197.0,1897.806346291195
198,198.0,1928.191000918275
199,199.0,1952.0661157024801
200,200.0,1893.2353841444751
201,201.0,1912.5803489439852
202,202.0,1913.2333435363732
203,203.0,1892.3987348229773
204,204.0,1880.2979287827782
205,205.0,1952.0865217834928
206,206.0,1969.0847872666059
207,207.0,1956.779920416284
208,208.0,1922.2936435057657
209,209.0,1951.4743393531262
210,210.0,1844.526068768493
211,211.0,1985.4708703193564
212,212.0,1917.3757779818382
213,213.0,1955.698398122641
214,214.0,1973.6965615753502
215,215.0,1970.105091317214
216,216.0,1967.1258034894402
217,217.0,1975.2474237322729
218,218.0,1902.6425874910724
219,219.0,1927.5176002448734
220,220.0,1972.5742271196823
221,221.0,1929.292929292929
222,222.0,1983.0833588409348
223,223.0,1992.449750025508
224,224.0,1986.8788899091928
225,225.0,1979.8387919600048
226,226.0,1938.781756963576
227,227.0,1904.3362922150798
228,228.0,1965.7790021426383
229,229.0,1970.0030609121516
230,230.0,1981.8181818181815
231,231.0,2006.3871033568005
232,232.0,2012.325272931334
233,233.0,2006.7952249770426
234,234.0,1952.290582593613
235,235.0,1993.9598000204057
236,236.0,1979.9204162840533
237,237.0,1983.8791960004075
238,238.0,2066.523824099582
239,239.0,2057.198245077033
240,240.0,2105.5606570758086
241,241.0,2104.8668503213944
242,242.0,2127.0482603815935
243,243.0,2140.2305887154375
244,244.0,2185.89939802061
245,245.0,2231.2825221916123
246,246.0,2259.7285991225376
247,247.0,2259.6469747984893
248,248.0,2290.33772064075
249,249.0,2294.6638098153235
250,250.0,2278.5225997347197
251,251.0,2312.4783185389233
252,252.0,2294.786246301397
253,253.0,2304.9076624834192
254,254.0,2329.8438934802566
255,255.0,2313.2333435363735
256,256.0,2327.538006325885
257,257.0,2327.782879298031
258,258.0,2336.0677481889597
259,259.0,2318.6205489235786
260,260.0,2330.496888072645
261,261.0,2318.53892459953
262,262.0,2324.5995306601367
263,263.0,2281.6855422916024
264,264.0,2323.415977961432
265,265.0,2328.8031833486375
266,266.0,2323.885317824712
267,267.0,2325.7218651158046
268,268.0,2325.170900928477
269,269.0,2321.334557698194
270,270.0,2339.679624528109
271,271.0,2338.8225691255993
272,272.0,2334.5372921130497
273,273.0,2335.0066319763287
274,274.0,2329.435771860014
275,275.0,2332.129374553617
276,276.0,2336.5779002142635
277,277.0,2333.9863279257215
278,278.0,2336.312621161106
279,279.0,2334.0067340067335
280,280.0,2333.7006427915517
281,281.0,2340.0673400673395
282,282.0,2339.21028466483
283,283.0,2335.2310988674626
284,284.0,2333.006836037139
285,285.0,2334.2107948168555
286,286.0,2329.986736047342
287,287.0,2335.190286705438
288,288.0,2334.5372921130497
289,289.0,2326.232017141108
290,290.0,2335.557596163657
291,291.0,2335.251504948474
292,292.0,2325.374961738598
293,293.0,2339.557188042036
294,294.0,2333.6598306295273
295,295.0,2333.904703601673
296,296.0,2340.0265279053156
297,297.0,2335.149474543414
298,298.0,2340.6999285787165
299,299.0,2315.845321905928
300,300.0,2337.7206407509434
301,301.0,2333.598612386491
302,302.0,2341.5773900622385
303,303.0,2334.761759004183
304,304.0,2340.495867768595
305,305.0,2339.047036016733
306,306.0,2329.0276502397714
307,307.0,2340.210182634425
308,308.0,2334.9454137332923
309,309.0,2341.21008060402
310,310.0,2330.9662279359245
311,311.0,2338.679726558514
312,312.0,2335.0066319763287
313,313.0,2341.4345474951533
314,314.0,2338.679726558514
315,315.0,2328.395061728395
316,316.0,2338.781756963575
317,317.0,2330.6805428017547
318,318.0,2333.3945515763694
319,319.0,2339.883685338231
320,320.0,2337.5777981838587
321,321.0,2335.7820630547903
322,322.0,2342.1487603305786
323,323.0,2334.761759004183
324,324.0,2341.7202326293236
325,325.0,2330.9458218549125
326,326.0,2328.986838077747
327,327.0,2335.149474543414
328,328.0,2331.9661259055197
329,329.0,2341.21008060402
330,330.0,2337.0472400775434
331,331.0,2341.250892766044
332,332.0,2335.149474543414
333,333.0,2332.5170900928474
334,334.0,2335.884093459851
335,335.0,2334.1087644117947
336,336.0,2335.6596265687176
337,337.0,2342.822161003979
338,338.0,2339.21028466483
339,339.0,2336.6799306193243
340,340.0,2335.149474543414
341,341.0,2339.1694725028055
342,342.0,2335.5371900826444
343,343.0,2339.0062238547084
344,344.0,2320.518314457708
345,345.0,2335.5371900826444
346,346.0,2334.3128252219162
347,347.0,2335.5371900826444
348,348.0,2335.5371900826444
349,349.0,2313.519028670544
350,350.0,2340.4346495255586
351,351.0,2335.578002244669
352,352.0,2339.353127231915
353,353.0,2338.35322926232
354,354.0,2335.5371900826444
355,355.0,2340.944801550862
356,356.0,2337.5982042648707
357,357.0,2340.8631772268136
358,358.0,2341.4345474951533
359,359.0,2336.35343332313
360,360.0,2335.5371900826444
361,361.0,2339.5571880420366
362,362.0,2336.5370880522396
363,363.0,2333.2108968472603
364,364.0,2334.1087644117947
365,365.0,2335.5371900826444
366,366.0,2335.5371900826444
367,367.0,2340.944801550862
368,368.0,2341.8630751964083
369,369.0,2341.4345474951533
370,370.0,2341.332517090093
371,371.0,2341.189674523008
372,372.0,2341.5773900622385
373,373.0,2335.149474543414
374,374.0,2334.3128252219162
375,375.0,2335.5371900826444
376,376.0,2327.252321191715
377,377.0,2339.78165493317
378,378.0,2335.5167840016325
379,379.0,2333.598612386491
380,380.0,2333.884297520661
381,381.0,2335.5371900826444
382,382.0,2335.5371900826444
383,383.0,2339.006223854709
384,384.0,2335.5371900826444
385,385.0,2335.149474543414
386,386.0,2335.5371900826444
387,387.0,2334.3128252219162
388,388.0,2340.210182634425
389,389.0,2342.9650035710642
390,390.0,2335.5371900826444
391,391.0,2341.5977961432504
392,392.0,2328.4970921334557
393,393.0,2341.250892766044
394,394.0,2342.1079481685542
395,395.0,2335.986123864912
396,396.0,2334.761759004183
397,397.0,2341.7406387103356
398,398.0,2334.843383328232
399,399.0,2342.1079481685542
400,400.0,2335.5371900826444
401,401.0,2340.0265279053156
402,402.0,2341.250892766044
403,403.0,2295.2963983267014
404,404.0,2335.5371900826444
405,405.0,2341.965105601469
406,406.0,2329.7214569941843
407,407.0,2341.5977961432504
408,408.0,2334.8229772472196
409,409.0,2334.3128252219162
410,410.0,2336.883991429446
411,411.0,2335.149474543414
412,412.0,2336.3942454851544
413,413.0,2340.1897765534127
414,414.0,2341.1488623609835
415,415.0,2335.149474543414
416,416.0,2342.1487603305786
417,417.0,2342.1487603305786
418,418.0,2340.63871033568
419,419.0,2339.087848178757
420,420.0,2342.1691664115906
421,421.0,2341.352923171105
422,422.0,2340.863177226813
423,423.0,2333.9659218447096
424,424.0,2341.250892766044
425,425.0,2342.1691664115906
426,426.0,2335.5371900826444
427,427.0,2310.3764921946736
428,428.0,2333.8230792776244
429,429.0,2334.8229772472196
430,430.0,2341.4345474951533
431,431.0,2334.1087644117947
432,432.0,2335.5371900826444
433,433.0,2335.5371900826444
434,434.0,2334.169982654831
435,435.0,2341.8630751964083
436,436.0,2334.8229772472196
437,437.0,2341.8630751964083
438,438.0,2335.5371900826444
439,439.0,2335.5371900826444
440,440.0,2342.1487603305786
441,441.0,2335.5371900826444
442,442.0,2338.679726558514
443,443.0,2335.5371900826444
444,444.0,2337.2513008876645
445,445.0,2341.5977961432504
446,446.0,2340.4346495255586
447,447.0,2340.516273849607
448,448.0,2340.5774920926438
449,449.0,2338.2920110192836
450,450.0,2342.1079481685542
451,451.0,2335.5371900826444
452,452.0,2335.5371900826444
453,453.0,2334.3128252219162
454,454.0,2335.5371900826444
455,455.0,2335.5371900826444
456,456.0,2342.414039383736
457,457.0,2335.149474543414
458,458.0,2335.5371900826444
459,459.0,2342.8833792470155
460,460.0,2340.5774920926438
461,461.0,2342.1487603305786
462,462.0,2335.5371900826444
463,463.0,2334.312825221916
464,464.0,2335.5371900826444
465,465.0,2337.6594225079075
466,466.0,2333.7210488725636
467,467.0,2341.4345474951533
468,468.0,2336.047342107948
469,469.0,2340.659116416692
470,470.0,2340.0265279053156
471,471.0,2341.7406387103356
472,472.0,2341.7406387103356
473,473.0,2340.5774920926438
474,474.0,2334.8229772472196
475,475.0,2342.414039383736
476,476.0,2335.5371900826444
477,477.0,2332.8639934700536
478,478.0,2340.5774920926438
479,479.0,2342.1079481685542
480,480.0,2335.5371900826444
481,481.0,2341.250892766044
482,482.0,2342.414039383736
483,483.0,2319.3755739210283
484,484.0,2341.9242934394447
485,485.0,2335.5371900826444
486,486.0,2335.5371900826444
487,487.0,2335.149474543414
488,488.0,2342.046729925518
489,489.0,2336.5370880522396
490,490.0,2335.5371900826444
491,491.0,2341.8630751964083
492,492.0,2335.5371900826444
493,493.0,2336.047342107948
494,494.0,2342.4344454647485
495,495.0,2341.332517090093
496,496.0,2335.5371900826444
497,497.0,2338.2920110192836
498,498.0,2341.7202326293236
499,499.0,2342.1487603305786
