,0,1,2,3,4,5,6,7,8,9
0,218.49828843843343,216.9887131903525,216.15739772671884,217.347214635991,216.7639976357878,217.33897832720618,215.70035475085874,242.78434973854942,217.05261160310204,215.7243440519951
1,217.5569868097152,220.0449082688314,222.27912343383076,217.54720180468604,225.49069430466702,221.84575829379253,216.43230071543425,216.55421713790875,231.03583691152227,215.846259531152
2,216.14106201513133,221.74698966059677,233.89547131495183,215.69857631797643,222.41592472413706,221.88112595577974,220.49744227214745,221.8760305080932,220.00939387386111,214.88293267509937
3,223.46041208940574,224.56868582087344,223.91378861022014,235.67326224833954,224.35147858143148,223.83687570250063,222.2249693011801,223.83791182912938,214.97112128002726,220.1546579834657
4,223.97467672276,223.44334706016394,224.53636459297832,220.46214033651563,224.76515755506298,225.25188369226603,225.0482443262976,229.85065950232075,220.83776847268598,224.60256934086806
5,227.0607583482015,223.06586737717933,224.92080836786647,225.10207387610535,226.77924934243475,224.56719681317085,230.40811391960756,226.38573913154437,224.29258770095726,224.48383377178027
6,230.91181843090834,226.0608822000469,223.4903757660971,224.08629722787273,223.70032177304705,227.47642465221924,227.29304041154188,224.12951787846703,223.5943880285562,223.23933991746506
7,227.5712441697759,231.5993080391795,232.95903925674372,230.90200963926443,238.25255951424498,237.83453029785008,231.15058203727426,231.4829904200291,231.0231868028448,230.56786200865108
8,226.18777807417297,230.98311799060193,230.94272861176597,232.87141886004056,235.3717288197337,237.7967190584045,232.33133065453438,229.98653773849824,229.9062745044242,232.59102066751478
9,222.15895481224513,223.70558697908677,225.01064577780974,225.17855294819412,224.9666368442054,224.999697728349,224.9552998604614,231.1982340381462,223.38546396338455,223.29214710592615
10,230.9117724366029,223.4151109420024,223.37589966250465,224.2477708884868,237.4510400190435,223.71744109002694,224.86798303192268,223.60546499363238,224.01542043156417,224.4273285513451
11,220.42972619435676,215.47375438507046,214.97563031629784,215.46978592362123,214.73104307431973,215.4111923983818,223.8782764194596,215.03405945085314,214.22588838739887,234.92176670003312
12,213.0531212318293,214.78439995548504,214.92072025320604,215.0018640303857,219.98457462590937,214.93888449039545,230.77362573065113,213.83504639266042,213.8597380696319,214.71571406570573
13,217.28547644008623,217.29117157189438,217.69265875626013,218.28282305880225,218.29084990979982,217.34957450891457,230.77358832161087,217.85985383887552,218.12442246522897,216.3995141780305
14,214.78039607541774,215.32213810917366,214.85766484927746,215.07819577505666,215.91317398037756,229.39085842335618,215.66100450259748,215.61845962488937,216.87453634560808,214.83589858856135
15,215.5561454497963,215.98656846273033,216.28702707214057,219.60199739946606,215.75090236787378,229.39088665711438,215.51839415670432,219.28104788477606,215.94444615200663,218.64394032838942
16,218.29888186769173,217.31974729220923,219.41151599288906,219.53614330771808,228.00812594445608,219.09452364917155,219.61819858154038,219.4287737630589,219.74673637359263,219.85857128295754
17,217.2663338169084,221.85319222707773,220.33466663334121,219.42471291444593,219.87782567152655,223.5816555507621,227.31803771975723,225.5652909754291,220.119470391191,244.11769565908833
18,213.39647869560952,215.3268819324724,234.30192859109442,215.35822991921003,215.16087056459082,216.004514075224,216.11945327785264,221.6079310520626,214.852941689683,215.60336134786525
19,215.35006670103928,213.58499527875796,215.83712969152157,215.16045494010734,228.00817009720654,214.7933551993661,215.23577708782358,215.32489744870446,214.59299629118163,213.33998456483943
