,0,1,2,3,4,5,6,7,8,9
0,211.78408632692378,214.6241184349365,214.6645163184288,214.04512677001966,214.59358994621894,226.10864878045976,214.06730367596663,214.55988959641476,212.7388270955887,213.75039554322572
1,211.39957616294737,211.84371716722052,212.06667016771797,212.55870154135704,224.7259337918971,212.79675346330072,213.0809787947165,212.75997952805918,212.07149430101728,211.15394060955936
2,213.49998177052348,213.74778304205012,213.67659918395444,214.1057337837461,214.19992834109811,214.25211559155176,227.4567965168718,214.01754855778913,213.60971667747665,213.6402646232307
3,213.98647998625415,210.68730467974336,211.0264555333213,211.44007556048908,227.5555612665261,217.00740063957463,211.33133951228206,210.45070099944,211.99392623868275,211.46298098185108
4,211.46047550395804,211.17863905276502,212.5535620020022,212.8018177538606,212.69788718312253,229.13580897833276,212.66029759753619,212.42687478182768,212.08241415516952,211.79592285483452
5,216.50758791770173,216.98311593267601,216.05797293479813,222.48294311144528,222.31822119509593,229.13580791235916,217.73740844369883,212.30578803663656,219.32779468900864,213.4698409058598
6,211.14488437138206,214.10817073327593,217.2161944733041,212.32279512848177,212.98268860602366,211.29172318697647,227.45679588027116,218.80848376472298,215.32387770799988,216.9491167298958
7,224.765127476894,221.14802024916142,222.90558412844894,222.63915724431115,228.7818796688021,229.13580781637228,227.48632504616072,228.5970103512199,227.7724103311028,225.05792054342186
8,212.70766542734208,215.8964145657178,210.88444618880666,212.88132817790802,215.62786320657705,215.99059035884338,216.9663444171339,223.486426239376,214.95474343766458,212.4006772956318
9,214.0134636169098,210.86440616463955,211.17575276407692,211.20851713347372,225.08642714551831,211.110411459265,210.98336896588833,210.81084931304105,210.72823798017362,210.07884814823703
10,210.30712537968492,210.8699275330601,211.04002103138475,211.29006811034694,224.72593394251456,211.31043535688212,211.39804522166673,210.47329225687216,211.5636362751135,210.20698807724963
11,215.32105035898292,213.89896572308947,214.2897492475737,214.8778696507678,215.87266002131557,216.094445005398,230.71605667667885,216.01185368169845,215.70904830146583,215.38898445652788
12,214.7203484035933,212.56756223854728,215.05695594946778,227.01235264648068,214.39269180356405,214.57846942157343,214.28045453288337,213.80388886634302,214.16489672187978,213.82845928036062
13,213.03961545196606,212.5606805921443,213.95412812184156,227.01235157592322,214.77587995137418,214.79513046054166,214.35488810133995,213.94175297300205,213.99518263727515,213.34182791234818
14,214.81658865232794,215.37992387631354,216.9809310084368,227.01235221840193,216.7856191202472,215.88057022095518,216.2629087668603,215.7545247247341,214.4083210879595,216.5303055071979
15,216.87135710168812,217.99217098829257,215.74068646163704,216.655045947558,218.24959115346908,218.75067586124624,217.52504415721253,218.00229386654902,229.8271680954387,218.66420913000553
16,214.69624432692876,213.97867036421292,214.3301061459641,216.72662022331727,216.04070735489356,216.3462716199677,227.4913652441928,215.58501308200675,215.5208837743387,215.85046282846378
17,216.73409249410426,216.7781804216977,215.47723790199203,216.0122517855412,217.0968796821511,230.56790825961372,217.55402559631693,217.2617264106641,217.67196222851388,216.42011868718504
18,216.5717123051856,214.95406218109252,215.84942892120753,217.7021789207713,228.79012992927028,217.48082738513392,217.31317725448,216.79217879560295,217.62070522479587,216.80987295391282
19,216.9946450456372,216.6039344076092,215.2111355669362,216.517883309269,216.6464164733215,229.13580881674883,216.67612170782544,216.05894240927884,215.89700847541008,214.876044817983
