,Episodes,Scores
0,0.0,752.2293643505767
1,1.0,1130.4764819916336
2,2.0,756.6778900112234
3,3.0,848.4644424038364
4,4.0,811.7743087440059
5,5.0,785.8789919395982
6,6.0,719.4571982450774
7,7.0,879.1143760840731
8,8.0,978.553208856239
9,9.0,948.8623609835731
10,10.0,968.737883889399
11,11.0,892.5415773900623
12,12.0,886.154474033262
13,13.0,1078.0124477094175
14,14.0,1108.0093867972655
15,15.0,872.2171207019693
16,16.0,842.5262728293034
17,17.0,1037.2206917661465
18,18.0,994.8576675849405
19,19.0,857.9532700744822
20,20.0,1076.5636159575558
21,21.0,1096.0310172431386
22,22.0,1274.4005713702684
23,23.0,1085.9096010611165
24,24.0,1098.4185287215594
25,25.0,1101.254973982247
26,26.0,1117.6002448729719
27,27.0,1122.8854198551169
28,28.0,845.0770329558209
29,29.0,1169.1255994286303
30,30.0,1106.1320273441484
31,31.0,1175.3290480563212
32,32.0,1063.8098153249668
33,33.0,1048.0563207835937
34,34.0,1168.2073257830832
35,35.0,1053.627180899908
36,36.0,1131.1906948270582
37,37.0,1170.6152433425161
38,38.0,1306.5401489643907
39,39.0,1313.1517192123254
40,40.0,992.5925925925927
41,41.0,1074.216916641159
42,42.0,1045.2402816039178
43,43.0,1151.0254055708601
44,44.0,1101.5610651974293
45,45.0,1047.5665748393026
46,46.0,931.272319151107
47,47.0,1208.305274971941
48,48.0,1353.351698806244
49,49.0,1141.3325170900928
50,50.0,1335.1494745434145
51,51.0,1246.9543924089378
52,52.0,1205.2239567391082
53,53.0,1085.0729517396187
54,54.0,1097.683909805122
55,55.0,1300.23466993164
56,56.0,1364.860728497092
57,57.0,1313.9475563717986
58,58.0,1342.3528211407001
59,59.0,1258.9531680440773
60,60.0,1570.9825528007345
61,61.0,1369.615345372921
62,62.0,1336.8227731864094
63,63.0,1374.8801142740533
64,64.0,1393.163962860932
65,65.0,1350.2499744923987
66,66.0,1298.4797469645948
67,67.0,1436.3228242016123
68,68.0,1217.977757371697
69,69.0,1381.2059993878179
70,70.0,1328.435873890419
71,71.0,1332.2518110396902
72,72.0,1250.1989592898676
73,73.0,1246.9543924089378
74,74.0,1469.543924089379
75,75.0,1605.24436282012
76,76.0,1605.4484236302408
77,77.0,1646.5054586266704
78,78.0,1558.1879400061218
79,79.0,1278.6246301397816
80,80.0,1566.0034690337716
81,81.0,1207.5502499744919
82,82.0,1655.7698194061825
83,83.0,1396.85746352413
84,84.0,1252.6680950923378
85,85.0,1650.5662687480867
86,86.0,1804.5913682277321
87,87.0,1589.5112743597588
88,88.0,1644.01591674319
89,89.0,1479.196000408121
90,90.0,1616.0187735945308
91,91.0,1546.964595449444
92,92.0,1491.1947760432602
93,93.0,1565.3096622793585
94,94.0,1624.3444546474846
95,95.0,1670.8091011121312
96,96.0,1553.6169778594012
97,97.0,1711.417202326293
98,98.0,1714.5801448831744
99,99.0,1627.2421181512088
100,100.0,1683.0527497194157
101,101.0,1456.6268748086927
102,102.0,1783.9812264054685
103,103.0,1928.415467809407
104,104.0,1568.4113865932043
105,105.0,1801.6528925619832
106,106.0,1522.2120191817157
107,107.0,1806.2442607897158
108,108.0,1833.3231302928275
109,109.0,1720.4570962146718
110,110.0,1815.977961432507
111,111.0,1778.1042750739714
112,112.0,1864.6872768084888
113,113.0,1971.1662075298434
114,114.0,1480.5836139169471
115,115.0,1754.6372819100086
116,116.0,1900.887664524028
117,117.0,1976.9819406183046
118,118.0,1748.3930211202935
119,119.0,1853.3006836037139
120,120.0,1904.7240077543106
121,121.0,1988.6950311192722
122,122.0,1735.1902867054373
123,123.0,1922.6609529639827
124,124.0,1772.2885419855115
125,125.0,1839.5265789205177
126,126.0,2027.2217120701957
127,127.0,1876.624834200591
128,128.0,2012.4885215794304
129,129.0,1854.4842363024172
130,130.0,1814.1414141414139
131,131.0,1924.9668401183544
132,132.0,2006.8972553821031
133,133.0,1672.5028058361388
134,134.0,1968.7991021324344
135,135.0,2002.7344148556265
136,136.0,2030.0785634118972
137,137.0,1984.9607182940515
138,138.0,1800.734618916437
139,139.0,2072.0538720538725
140,140.0,1929.0072441587592
141,141.0,2025.0178553208846
142,142.0,2015.447403326191
143,143.0,2088.2563003775126
144,144.0,1968.9827568615456
145,145.0,2002.6323844505662
146,146.0,1970.5132129374547
147,147.0,2003.5914702581367
148,148.0,2123.4976022854808
149,149.0,2121.844709723497
150,150.0,2049.974492398735
151,151.0,2113.5190286705424
152,152.0,2134.333231302928
153,153.0,2194.8984797469643
154,154.0,2033.7108458320577
155,155.0,2119.028670543822
156,156.0,2144.2505866748293
157,157.0,2149.005203550657
158,158.0,2011.4886236098355
159,159.0,1985.89939802061
160,160.0,2108.560350984593
161,161.0,1995.7351290684624
162,162.0,1977.8798081828384
163,163.0,1995.6330986634011
164,164.0,2149.1888582797674
165,165.0,2007.9787776757469
166,166.0,2204.162840526477
167,167.0,2220.446893174166
168,168.0,2130.06836037139
169,169.0,2151.0458116518716
170,170.0,2112.886440159167
171,171.0,1980.8182838485861
172,172.0,2163.3098663401693
173,173.0,2133.578206305479
174,174.0,2254.1577390062234
175,175.0,2131.272319151107
176,176.0,2045.4239363330269
177,177.0,2077.3594531170293
178,178.0,2225.0790735639216
179,179.0,2065.1770227527795
180,180.0,2261.095806550352
181,181.0,2276.9717375777977
182,182.0,2224.9566370778484
183,183.0,2312.15182124273
184,184.0,2230.3234363840425
185,185.0,2213.4680134680134
186,186.0,2140.985613712886
187,187.0,2233.568003264972
188,188.0,2298.0104071013156
189,189.0,2238.8123660850933
190,190.0,2253.9944903581263
191,191.0,2289.9500051015193
192,192.0,2230.5887154371994
193,193.0,2156.3105805530045
194,194.0,2267.401285583104
195,195.0,2252.8313437404345
196,196.0,2267.6257524742373
197,197.0,2191.388633812876
198,198.0,2257.9940822365065
199,199.0,2268.2991531476378
200,200.0,2218.671564126109
201,201.0,2314.8250178553203
202,202.0,2185.2668095092336
203,203.0,2267.4625038261393
204,204.0,2270.3193551678405
205,205.0,2236.0983573104786
206,206.0,2232.0579532700754
207,207.0,2253.8108356290186
208,208.0,2320.4570962146727
209,209.0,2293.888378736863
210,210.0,2270.156106519743
211,211.0,2325.232119171513
212,212.0,2251.913070094888
213,213.0,2208.6317722681347
214,214.0,2163.5955514743387
215,215.0,2250.1989592898676
216,216.0,2260.646872768085
217,217.0,2279.808182838486
218,218.0,2242.4854606672793
219,219.0,2218.6307519640854
220,220.0,2154.167942046729
221,221.0,2290.9499030711154
222,222.0,2299.1327415569845
223,223.0,2186.695235180084
224,224.0,2234.180185695336
225,225.0,2330.3132333435365
226,226.0,2181.4304662789514
227,227.0,2296.9084787266597
228,228.0,2165.207631874299
229,229.0,2331.86409550046
230,230.0,2283.644526068767
231,231.0,2325.3749617385974
232,232.0,2312.825221916132
233,233.0,2295.745332108969
234,234.0,2259.340883583308
235,235.0,2320.048974594429
236,236.0,2248.0767268646064
237,237.0,2197.5104581165187
238,238.0,2323.6812570145917
239,239.0,2326.2116110600964
240,240.0,2303.479236812569
241,241.0,2338.1695745332113
242,242.0,2268.7276808488923
243,243.0,2349.6990103050716
244,244.0,2300.0714212835423
245,245.0,2242.1385572900717
246,246.0,2282.0732578308334
247,247.0,2302.1528415467815
248,248.0,2252.137536986022
249,249.0,2310.4581165187233
250,250.0,2263.4425058667484
251,251.0,2245.036220793797
252,252.0,2367.0849913274155
253,253.0,2351.3519028670557
254,254.0,2316.131007040098
255,255.0,2295.8473625140296
256,256.0,2266.258545046424
257,257.0,2342.9241914090403
258,258.0,2284.766860524436
259,259.0,2333.1904907662483
260,260.0,2263.483318028772
261,261.0,2341.0468319559222
262,262.0,2255.1372308948053
263,263.0,2296.949290888684
264,264.0,2283.828180797878
265,265.0,2236.87378838894
266,266.0,2331.170288746045
267,267.0,2278.3389450056125
268,268.0,2341.1284562799715
269,269.0,2310.0704009794918
270,270.0,2264.8709315375977
271,271.0,2331.9457198245077
272,272.0,2312.008978675645
273,273.0,2323.5180083664923
274,274.0,2311.539638812367
275,275.0,2217.8349148046104
276,276.0,2353.59657177839
277,277.0,2292.8272625242316
278,278.0,2326.640138761352
279,279.0,2314.1108050198964
280,280.0,2308.5195388225698
281,281.0,2317.2533414957657
282,282.0,2298.724619936741
283,283.0,2265.768799102132
284,284.0,2268.6052443628205
285,285.0,2328.7011529435767
286,286.0,2345.250484644424
287,287.0,2312.0701969186807
288,288.0,2265.258647076829
289,289.0,2250.545862667075
290,290.0,2305.050505050505
291,291.0,2290.847872666055
292,292.0,2325.742271196817
293,293.0,2346.536067748187
294,294.0,2230.527497194163
295,295.0,2325.2729313335367
296,296.0,2257.381899806142
297,297.0,2206.9584736251395
298,298.0,2305.8259361289656
299,299.0,2341.2508927660433
300,300.0,2320.9060299969387
301,301.0,2277.216610549943
302,302.0,2354.2699724517906
303,303.0,2317.2737475767776
304,304.0,2269.8092031425367
305,305.0,2333.3945515763703
306,306.0,2270.339761248851
307,307.0,2269.8092031425363
308,308.0,2272.8497092133434
309,309.0,2235.220895826956
310,310.0,2295.6228956228956
311,311.0,2316.2330374451576
312,312.0,2321.9671462095694
313,313.0,2309.6826854402616
314,314.0,2287.2155902458935
315,315.0,2309.9275584124057
316,316.0,2302.5609631670222
317,317.0,2294.072033465972
318,318.0,2317.2125293337413
319,319.0,2298.0716253443525
320,320.0,2268.3807774716847
321,321.0,2303.2955820834604
322,322.0,2306.274869911234
323,323.0,2315.559636771758
324,324.0,2237.7308437914494
325,325.0,2282.746658504233
326,326.0,2275.2168146107524
327,327.0,2308.499132741556
328,328.0,2306.091215182123
329,329.0,2271.9722477298224
330,330.0,2239.7102336496273
331,331.0,2290.7662483420063
332,332.0,2301.19375573921
333,333.0,2276.3187429854092
334,334.0,2290.4601571268227
335,335.0,2308.5399449035795
336,336.0,2303.4996428935815
337,337.0,2240.8937863483307
338,338.0,2296.5003571064162
339,339.0,2289.888786858483
340,340.0,2264.52402816039
341,341.0,2317.620650953984
342,342.0,2299.9489847974687
343,343.0,2293.0721354963766
344,344.0,2284.460769309253
345,345.0,2310.723395571879
346,346.0,2279.9714314865814
347,347.0,2291.0519334761743
348,348.0,2294.15365779002
349,349.0,2276.584022038566
350,350.0,2195.714722987449
351,351.0,2268.4828078767455
352,352.0,2295.5412712988455
353,353.0,2252.586470768288
354,354.0,2274.6862565044366
355,355.0,2300.744821956942
356,356.0,2280.3183348637876
357,357.0,2263.218038975613
358,358.0,2267.584940312212
359,359.0,2287.991021324353
360,360.0,2282.4201612080383
361,361.0,2290.0520355065796
362,362.0,2301.9079685746337
363,363.0,2266.2789511274345
364,364.0,2281.0121416182005
365,365.0,2282.2365064789287
366,366.0,2288.3175186205467
367,367.0,2260.993776145289
368,368.0,2295.051525354553
369,369.0,2268.952147740024
370,370.0,2290.9499030711145
371,371.0,2283.379247015609
372,372.0,2292.541577390061
373,373.0,2292.235486174878
374,374.0,2300.8672584430146
375,375.0,2288.5827976737046
376,376.0,2294.9903071115173
377,377.0,2291.8069584736236
378,378.0,2284.093459851034
379,379.0,2295.765738189979
380,380.0,2285.9504132231386
381,381.0,2294.9086827874685
382,382.0,2305.009692888479
383,383.0,2276.5636159575542
384,384.0,2279.6041220283632
385,385.0,2287.7461483522075
386,386.0,2257.5859606162617
387,387.0,2290.8478726660533
388,388.0,2280.8897051321283
389,389.0,2268.911335578
390,390.0,2293.908784817875
391,391.0,2287.399244975002
392,392.0,2298.5409652076305
393,393.0,2269.033772064073
394,394.0,2279.8898071625326
395,395.0,2304.1934496479935
396,396.0,2259.2796653402697
397,397.0,2294.1536577900197
398,398.0,2254.3005815733068
399,399.0,2295.8269564330153
400,400.0,2304.4587287011514
401,401.0,2280.1754922967034
402,402.0,2295.4392408937847
403,403.0,2290.6642179369433
404,404.0,2300.6836037139055
405,405.0,2289.0113253749596
406,406.0,2288.664421997754
407,407.0,2308.1930415263737
408,408.0,2306.7033976124862
409,409.0,2280.277522701764
410,410.0,2267.891031527394
411,411.0,2259.38169574533
412,412.0,2218.018569533719
413,413.0,2293.337414549533
414,414.0,2299.2755841240673
415,415.0,2278.930721354962
416,416.0,2285.5014794408726
417,417.0,2295.3372104887244
418,418.0,2290.0724415875916
419,419.0,2301.805938169574
420,420.0,2286.766656463625
421,421.0,2254.6270788695015
422,422.0,2290.2969084787255
423,423.0,2303.213957759411
424,424.0,2304.6423834302614
425,425.0,2302.662993572083
426,426.0,2309.090909090907
427,427.0,2310.233649627588
428,428.0,2218.018569533719
429,429.0,2284.807672686459
430,430.0,2297.1533516988043
431,431.0,2300.459136822772
432,432.0,2294.643403734311
433,433.0,2252.42322212019
434,434.0,2291.2764003673087
435,435.0,2245.260687684928
436,436.0,2296.398326701355
437,437.0,2306.4177124783178
438,438.0,2293.745536169777
439,439.0,2302.7038057341074
440,440.0,2290.5621875318825
441,441.0,2296.6636057545134
442,442.0,2318.6001428425666
443,443.0,2296.112641567185
444,444.0,2309.478624630138
445,445.0,2283.542495663706
446,446.0,2261.7079889807146
447,447.0,2299.459238853177
448,448.0,2277.5431078461365
449,449.0,2292.051831445769
450,450.0,2302.3364962758887
451,451.0,2300.4183246607477
452,452.0,2309.3765942250775
453,453.0,2292.25589225589
454,454.0,2287.5420875420855
455,455.0,2296.867666564634
456,456.0,2300.6427915518802
457,457.0,2296.3167023773067
458,458.0,2277.2778287929787
459,459.0,2273.48229772472
460,460.0,2294.8066523824086
461,461.0,2285.0933578206286
462,462.0,2283.0731558004272
463,463.0,2300.4591368227716
464,464.0,2304.8872564024064
465,465.0,2285.746352413017
466,466.0,2297.6430976430956
467,467.0,2290.3785328027734
468,468.0,2289.7663503724093
469,469.0,2279.134782165083
470,470.0,2306.213651668195
471,471.0,2279.6449341903863
472,472.0,2300.5815733088443
473,473.0,2279.7877767574714
474,474.0,2304.1934496479926
475,475.0,2298.867462503824
476,476.0,2298.9286807468598
477,477.0,2288.9705132129357
478,478.0,2289.5010713192514
479,479.0,2286.215692276296
480,480.0,2271.2172227323717
481,481.0,2297.4186307519617
482,482.0,2284.6444240383616
483,483.0,2286.4809713294535
484,484.0,2262.0344862769075
485,485.0,2287.031935516782
486,486.0,2287.8889909192912
487,487.0,2299.3368023671037
488,488.0,2294.3985307621656
489,489.0,2304.1322314049567
490,490.0,2289.7459442913964
491,491.0,2288.460361187632
492,492.0,2276.237118661359
493,493.0,2295.3168044077115
494,494.0,2293.602693602692
495,495.0,2274.1965105601457
496,496.0,2289.1949801040696
497,497.0,2275.7065605550433
498,498.0,2278.604224058767
499,499.0,2284.4607693092526
500,500.0,2291.1947760432586
501,501.0,2296.377920620344
502,502.0,2290.970309152126
503,503.0,2288.7256402407893
504,504.0,2301.8875624936204
505,505.0,2264.2587491072313
506,506.0,2279.746964595447
507,507.0,2301.295786144269
508,508.0,2286.562595653503
509,509.0,2286.6034078155276
510,510.0,2291.460055096417
511,511.0,2285.9708193041506
512,512.0,2257.0758085909574
513,513.0,2290.011223344555
514,514.0,2276.216712580347
515,515.0,2288.929701050911
516,516.0,2280.624426078969
517,517.0,2287.8073665952434
518,518.0,2286.9503111927334
519,519.0,2285.787164575042
520,520.0,2297.50025507601
521,521.0,2273.7271706968654
522,522.0,2280.0938679726532
523,523.0,2293.0925415773877
524,524.0,2289.2153861850807
525,525.0,2289.2561983471055
526,526.0,2297.8675645342296
527,527.0,2285.5831037649195
528,528.0,2291.0723395571854
529,529.0,2279.461279461278
