,Episodes,Scores
0,0.0,914.1720232629327
1,1.0,842.6078971533515
2,2.0,911.0498928680748
3,3.0,902.4793388429752
4,4.0,864.6668707274767
5,5.0,960.595857565555
6,6.0,907.0094888276708
7,7.0,899.7041118253239
8,8.0,897.8675645342314
9,9.0,826.5483113967965
10,10.0,803.7547189062343
11,11.0,765.2076318742986
12,12.0,842.7711458014488
13,13.0,1051.729415365779
14,14.0,1000.6938067544128
15,15.0,926.4768901132538
16,16.0,865.6259565350477
17,17.0,827.5890215284154
18,18.0,812.9374553616977
19,19.0,772.2885419855118
20,20.0,984.4301601877361
21,21.0,1096.8676665646362
22,22.0,788.4093459851035
23,23.0,856.6064687276811
24,24.0,887.3584328129782
25,25.0,897.2757881848793
26,26.0,791.7967554331191
27,27.0,976.2881338638913
28,28.0,1120.477502295684
29,29.0,1061.5243342516071
30,30.0,1103.0711151923274
31,31.0,1011.9987756351397
32,32.0,967.7787980818287
33,33.0,840.036730945822
34,34.0,1165.8810325476993
35,35.0,890.0724415875931
36,36.0,927.5788184879094
37,37.0,1087.3380267319662
38,38.0,1014.6311600857056
39,39.0,941.006019793899
40,40.0,988.8582797673712
41,41.0,1153.8210386695237
42,42.0,1103.4996428935826
43,43.0,1058.3817977757371
44,44.0,1021.4671972247728
45,45.0,1320.7223752678296
46,46.0,1258.1369248035917
47,47.0,1149.1684521987552
48,48.0,1218.8756249362314
49,49.0,1090.623405774921
50,50.0,1162.1467197224777
51,51.0,1197.8165493317013
52,52.0,1174.1659014386287
53,53.0,1134.6801346801349
54,54.0,1360.963167023773
55,55.0,1254.5046423834303
56,56.0,1157.8614427099276
57,57.0,1233.4659728599122
58,58.0,1210.8152229364348
59,59.0,1187.552290582594
60,60.0,1136.802367105397
61,61.0,1330.578512396694
62,62.0,1379.7775737169682
63,63.0,1281.971227425773
64,64.0,1215.1209060299966
65,65.0,1155.8820528517501
66,66.0,1318.375675951434
67,67.0,1391.6131007040099
68,68.0,1324.313845525967
69,69.0,1441.4243444546478
70,70.0,1378.4103662891544
71,71.0,1261.116212631364
72,72.0,1423.0588715437198
73,73.0,1234.4454647484947
74,74.0,1368.737883889399
75,75.0,1324.4158759310274
76,76.0,1263.850627486991
77,77.0,1560.0040812162024
78,78.0,1430.4662789511265
79,79.0,1399.3265993265989
80,80.0,1254.4026119783691
81,81.0,1310.4173043566977
82,82.0,1586.7972655851443
83,83.0,1361.983471074381
84,84.0,1491.7253341495762
85,85.0,1322.1303948576676
86,86.0,1411.81512090603
87,87.0,1306.7033976124885
88,88.0,1421.5896337108459
89,89.0,1461.0958065503512
90,90.0,1327.068666462606
91,91.0,1318.3960820324457
92,92.0,1580.7162534435258
93,93.0,1433.3231302928275
94,94.0,1552.0457096214661
95,95.0,1466.6054484236292
96,96.0,1606.570758085909
97,97.0,1612.488521579431
98,98.0,1589.4908682787468
99,99.0,1577.9002142638508
100,100.0,1446.954392408938
101,101.0,1366.5544332210998
102,102.0,1544.1281501887568
103,103.0,1661.1366187123763
104,104.0,1493.8067544128146
105,105.0,1603.754718906234
106,106.0,1661.1162126313643
107,107.0,1523.5180083664927
108,108.0,1603.5914702581365
109,109.0,1687.6849301091722
110,110.0,1844.9750025507592
111,111.0,1580.2469135802476
112,112.0,1913.6006529945917
113,113.0,1800.1020304050598
114,114.0,1646.3218038975615
115,115.0,1709.825528007346
116,116.0,1857.2594633200692
117,117.0,1737.373737373737
118,118.0,1475.5637179879602
119,119.0,1920.2734414855634
120,120.0,1823.63024181206
121,121.0,1811.060095908581
122,122.0,1722.9466380981526
123,123.0,1719.559228650138
124,124.0,1977.2268135904512
125,125.0,1977.32884399551
126,126.0,1820.140801958983
127,127.0,1945.964697479848
128,128.0,1818.2430364248537
129,129.0,1675.1760024487292
130,130.0,1909.8867462503822
131,131.0,1860.6468727680851
132,132.0,1913.0496888072644
133,133.0,1828.6909499030708
134,134.0,1998.510356086114
135,135.0,1954.9637792062028
136,136.0,1984.715845321906
137,137.0,1941.6182022242635
138,138.0,2031.690643811855
139,139.0,1832.2416079991847
140,140.0,1996.4697479849
141,141.0,2015.467809407203
142,142.0,1871.5029078665439
143,143.0,2120.3346597285995
144,144.0,2090.5009692888484
145,145.0,2007.8359351086624
146,146.0,2040.3632282420162
147,147.0,2067.5645342312
148,148.0,1954.9841852872153
149,149.0,2031.139679624528
150,150.0,2072.8701152943577
151,151.0,2154.4740332619103
152,152.0,1990.6948270584633
153,153.0,2160.8611366187124
154,154.0,2124.293439444955
155,155.0,2223.9975512702777
156,156.0,2182.144679114375
157,157.0,1982.75686154474
158,158.0,2083.9506172839515
159,159.0,2208.4685236200376
160,160.0,1847.3421079481689
161,161.0,2198.816447301296
162,162.0,2100.3775124987246
163,163.0,2167.8808284868887
164,164.0,2242.5058667482904
165,165.0,2079.583715947353
166,166.0,2233.8536883991446
167,167.0,2233.3231302928275
168,168.0,2186.919702071218
169,169.0,2082.1752882358937
170,170.0,2214.67197224773
171,171.0,2205.285174982144
172,172.0,2162.493623099684
173,173.0,2160.310172431384
174,174.0,2327.313539434751
175,175.0,2260.055096418733
176,176.0,2329.3745536169768
177,177.0,2277.9716355473934
178,178.0,2115.518824609734
179,179.0,2271.237628813387
180,180.0,2184.430160187736
181,181.0,2200.1632486480976
182,182.0,2332.1497806346283
183,183.0,2301.9487807366586
184,184.0,2106.9890827466584
185,185.0,2308.254259769411
186,186.0,2306.3564942352828
187,187.0,2190.0826446281
188,188.0,2342.82216100398
189,189.0,2237.83287419651
190,190.0,2350.3928170594836
191,191.0,2378.6144270992754
192,192.0,2303.030303030303
193,193.0,2311.6824813794515
194,194.0,2364.9015406591166
195,195.0,2314.3352719110303
196,196.0,2315.6208550147944
197,197.0,2375.3698602183445
198,198.0,2378.8797061524333
199,199.0,2280.6856443220076
200,200.0,2310.702989490867
201,201.0,2343.8832772166106
202,202.0,2314.518926640138
203,203.0,2301.6018773594524
204,204.0,2341.8426691153954
205,205.0,2321.1304968880727
206,206.0,2371.1662075298445
207,207.0,2349.4133251709013
208,208.0,2321.375369860219
209,209.0,2365.799408223651
210,210.0,2216.6513621059066
211,211.0,2342.0263238445064
212,212.0,2287.9910213243547
213,213.0,2356.535047444137
214,214.0,2389.8581777369664
215,215.0,2294.7658402203847
216,216.0,2338.2511988572583
217,217.0,2353.821038669523
218,218.0,2384.879093970003
219,219.0,2355.657585960616
220,220.0,2358.7184981124374
221,221.0,2302.3977145189274
222,222.0,2357.779818385879
223,223.0,2356.3513927150298
