,Episodes,Scores
0,0.0,554.6576879910211
1,1.0,692.0110192837467
2,2.0,560.0652994592389
3,3.0,634.1393735333129
4,4.0,735.5575961636572
5,5.0,566.9421487603305
6,6.0,714.3556779920417
7,7.0,584.6138149168452
8,8.0,541.0264258749107
9,9.0,632.1191715131108
10,10.0,610.6519742883382
11,11.0,569.7581879400062
12,12.0,644.8117539026631
13,13.0,726.8033874094479
14,14.0,533.3741454953577
15,15.0,566.003469033772
16,16.0,669.2378328741964
17,17.0,658.8919498010408
18,18.0,697.4186307519641
19,19.0,695.806550352005
20,20.0,737.5982042648712
21,21.0,648.3624119987755
22,22.0,644.5668809305174
23,23.0,844.0567289052138
24,24.0,633.4455667789002
25,25.0,711.3763901642691
26,26.0,751.4539332721153
27,27.0,645.6279971431488
28,28.0,670.0948882767065
29,29.0,862.6670747882871
30,30.0,682.1140699928578
31,31.0,788.5725946332009
32,32.0,848.1379451076425
33,33.0,716.6411590654014
34,34.0,765.4525048464445
35,35.0,881.8691970207122
36,36.0,663.238445056627
37,37.0,711.3559840832571
38,38.0,738.4960718294052
39,39.0,725.0076522803797
40,40.0,847.0360167329862
41,41.0,900.9896949290893
42,42.0,966.6768697071732
43,43.0,944.0669319457201
44,44.0,868.2583409856139
45,45.0,878.5838179777576
46,46.0,861.830425466789
47,47.0,753.1068258340987
48,48.0,881.4814814814813
49,49.0,849.6479951025406
50,50.0,932.9252117130904
51,51.0,928.9052137536986
52,52.0,889.1541679420471
53,53.0,1062.1161106009595
54,54.0,991.4906642179369
55,55.0,1070.564228139986
56,56.0,976.5738189980615
57,57.0,929.8438934802571
58,58.0,911.4784205693297
59,59.0,1050.5458626670747
60,60.0,940.8019589837772
61,61.0,1083.6445260687685
62,62.0,933.0272421181512
63,63.0,1120.7019691868175
64,64.0,1114.7842056932966
65,65.0,981.124375063769
66,66.0,1078.7470666258553
67,67.0,1006.713600652995
68,68.0,1024.3852668095092
69,69.0,1224.5689215386192
70,70.0,992.4905621875319
71,71.0,1215.7534945413734
72,72.0,1086.317722681359
73,73.0,1099.1123354759723
74,74.0,1151.413121110091
75,75.0,1257.4023058871542
76,76.0,1052.7701254973986
77,77.0,1252.9129680644835
78,78.0,1277.3594531170288
79,79.0,1194.4699520457098
80,80.0,1088.7460463218038
81,81.0,1136.4758698092035
82,82.0,1321.4161820222419
83,83.0,1226.3646566676873
84,84.0,1270.8907254361798
85,85.0,1085.1953882256907
86,86.0,1260.1775329048055
87,87.0,1136.35343332313
88,88.0,1275.522905825936
89,89.0,1275.7881848790937
90,90.0,1320.3754718906225
91,91.0,1281.114172023263
92,92.0,1405.4688297112539
93,93.0,1175.4514845423935
94,94.0,1203.1833486378944
95,95.0,1401.2243648607287
96,96.0,1297.1329456177941
97,97.0,1354.2699724517906
98,98.0,1481.0529537802263
99,99.0,1426.915620855014
100,100.0,1469.1970207121713
101,101.0,1191.4702581369252
102,102.0,1451.525354555658
103,103.0,1343.1282522191611
104,104.0,1491.3988368533828
105,105.0,1353.4129170492808
106,106.0,1433.5271911029486
107,107.0,1427.4053667993057
108,108.0,1369.22762983369
109,109.0,1409.2643607795117
110,110.0,1458.2593612896637
111,111.0,1600.6938067544122
112,112.0,1571.2886440159166
113,113.0,1649.790837669625
114,114.0,1554.6780940720334
115,115.0,1570.6356494235274
116,116.0,1561.8610345883073
117,117.0,1652.68850117335
118,118.0,1571.4722987450261
119,119.0,1481.8896031017246
120,120.0,1626.0585654525037
121,121.0,1591.388633812876
122,122.0,1552.515049484746
123,123.0,1650.4030200999898
124,124.0,1414.5087235996336
125,125.0,1666.3809815324964
126,126.0,1632.159983675135
127,127.0,1587.1441689623507
128,128.0,1567.248239975513
