,Episodes,Scores
0,0.0,0.0
1,1.0,0.0
2,2.0,0.965356885555702
3,3.0,4.6305607274668175
4,4.0,0.0
5,5.0,0.0
6,6.0,0.0
7,7.0,0.0
8,8.0,0.0
9,9.0,1.3714181940573578
10,10.0,0.0
11,11.0,0.0
12,12.0,0.0
13,13.0,0.0
14,14.0,16.661276064553384
15,15.0,9.795341168686313
16,16.0,10.703691215720768
17,17.0,0.0
18,18.0,0.0
19,19.0,0.0
20,20.0,0.0
21,21.0,0.0
22,22.0,0.0
23,23.0,0.0
24,24.0,0.0
25,25.0,2.486795065369945
26,26.0,0.0
27,27.0,0.0
28,28.0,0.0
29,29.0,0.0
30,30.0,4.1145168232475555
31,31.0,0.0
32,32.0,0.0
33,33.0,0.0
34,34.0,16.762590277407465
35,35.0,20.383595139654364
36,36.0,0.0
37,37.0,10.859599938362978
38,38.0,28.28013530578761
39,39.0,10.343610947449545
40,40.0,0.0
41,41.0,43.228183425434274
42,42.0,4.982673928592013
43,43.0,22.133953819588985
44,44.0,13.0812675587583
45,45.0,47.75178083550346
46,46.0,95.30352258913223
47,47.0,30.917633746885798
48,48.0,42.25664400938513
49,49.0,55.8859930831651
50,50.0,12.710174568451153
51,51.0,184.21552285023137
52,52.0,302.8496728463724
53,53.0,82.15705272059473
54,54.0,186.82497444702486
55,55.0,267.6949032690025
56,56.0,274.8910422057816
57,57.0,329.38507112101206
58,58.0,321.37817116111876
59,59.0,445.5532617256856
60,60.0,615.3302379851449
61,61.0,378.49263246671063
62,62.0,721.9225471042993
63,63.0,750.1648081017189
64,64.0,874.2948664224729
65,65.0,806.1297454583024
66,66.0,944.4239538401629
67,67.0,868.1734365731675
68,68.0,1171.3820478594703
69,69.0,1176.8398867790988
70,70.0,1391.2115411854306
71,71.0,1451.1263147579612
72,72.0,1500.502786411802
73,73.0,1452.1591498353757
74,74.0,1592.7648547829926
75,75.0,1189.5202152025154
76,76.0,1195.6400478699834
77,77.0,1012.9204165646386
78,78.0,868.2510770688748
79,79.0,955.7675257061474
80,80.0,936.8941410544056
81,81.0,1163.4752074827081
82,82.0,1218.545444305996
83,83.0,985.9575944651021
84,84.0,723.6685089801771
85,85.0,460.33690020802095
86,86.0,283.8421443235743
87,87.0,198.8874740463462
88,88.0,180.07397193957323
89,89.0,273.3950154676394
90,90.0,421.2874853340865
91,91.0,703.538915621525
92,92.0,1149.7281135270455
93,93.0,1829.2982508073046
94,94.0,2284.815523318484
95,95.0,2213.5020177756883
96,96.0,1362.8068807536567
97,97.0,1008.1820898947026
98,98.0,936.6515419662983
99,99.0,1385.2589190564504
100,100.0,1088.4070662414313
101,101.0,1413.7431882541327
102,102.0,1300.0639856695548
103,103.0,1291.2397164901377
104,104.0,1456.6904547938075
105,105.0,1489.9573711516725
106,106.0,1209.1162004934286
107,107.0,1650.8691088120174
108,108.0,1191.20585136519
109,109.0,1494.6342616323618
110,110.0,1432.5339546455875
111,111.0,1350.131230838728
112,112.0,1648.9009715160012
113,113.0,1514.826371914196
114,114.0,1968.3595208748727
115,115.0,2214.87772035556
116,116.0,2273.309249773138
117,117.0,2382.0959245826243
118,118.0,2400.989352706317
119,119.0,2343.0931135242427
120,120.0,2329.087557139739
121,121.0,2387.865250241935
122,122.0,2379.589323990536
123,123.0,2173.4762523557206
124,124.0,2081.3071410469825
125,125.0,1898.5878326261789
126,126.0,2034.9911125469619
127,127.0,1974.026444814199
128,128.0,1821.2919841765633
129,129.0,1552.776513422522
130,130.0,1294.0102622313336
131,131.0,827.5478477761687
132,132.0,829.9977234701123
133,133.0,810.9022405561525
134,134.0,841.0226722818771
135,135.0,854.6142531295468
136,136.0,880.2278571538415
137,137.0,923.5917580667283
138,138.0,899.3222861332367
139,139.0,912.5921199917857
140,140.0,914.1631697102121
141,141.0,915.065980502044
142,142.0,906.8013349404445
143,143.0,994.5731286248301
144,144.0,2269.7669787108953
145,145.0,2411.311529565291
146,146.0,2441.182681235316
147,147.0,2457.587758505206
148,148.0,2469.7635915310857
149,149.0,2477.188473132606
150,150.0,2407.0090967878846
151,151.0,2348.339148633759
152,152.0,2348.1627037998587
153,153.0,2433.489812337419
154,154.0,2482.7230173980893
155,155.0,2420.031156855216
156,156.0,2415.1724352818487
157,157.0,2462.9216695050513
158,158.0,2472.382876298245
159,159.0,2486.1312893682466
160,160.0,2489.164731443588
161,161.0,2486.6353436706895
162,162.0,2484.104302106645
163,163.0,2464.673336646977
164,164.0,2417.107678121971
165,165.0,2291.9062324420747
166,166.0,1381.9941064115103
167,167.0,1367.7862712912233
168,168.0,1947.386218560795
169,169.0,2236.2965222523853
170,170.0,2390.8093330583883
171,171.0,2421.755278442274
172,172.0,2447.9289206025533
173,173.0,2457.3223418094194
174,174.0,2462.928621709926
175,175.0,2468.246034684142
176,176.0,2468.7981081234157
177,177.0,2462.5670036064707
178,178.0,2448.2326690235695
179,179.0,2421.610987110411
180,180.0,2430.0270837206176
181,181.0,2474.0037193302564
182,182.0,2485.177378902685
183,183.0,2465.046174872378
184,184.0,2421.4756270744083
185,185.0,2345.6737271575366
186,186.0,2283.8888421262263
187,187.0,2269.9118096372727
188,188.0,2210.327092774714
189,189.0,2110.770713031902
190,190.0,2043.4858887378455
191,191.0,1751.8079463263978
192,192.0,1378.8258489587365
193,193.0,1836.0663690249933
194,194.0,2107.7714395085823
195,195.0,2218.0635349684085
196,196.0,2192.6086277093227
197,197.0,1593.9746750833383
198,198.0,1061.5469158487228
199,199.0,976.9645006594023
200,200.0,972.8973272601959
201,201.0,1316.6431074987615
