,0,1,2,3,4,5,6,7,8,9
0,222.89764717644454,213.76684048204578,212.8084288550985,244.84787664651745,213.6646681199984,212.09719531370425,212.32260881453115,213.4017467237433,213.0193737311079,213.57623230939063
1,213.9061225517941,216.0391602717111,216.48206253488507,216.40425458003907,216.4502183836285,216.62871744773025,249.5699635231987,216.40910614737433,216.51564896294133,215.21588543995927
2,211.97989753502813,211.36341495653278,211.89296842437932,212.17444131723914,245.74095425286248,211.12063418448727,211.07751051916625,211.66842682140458,210.02957627764982,211.7404164980472
3,209.31682566129317,210.79843050101513,211.22809528551878,211.56786763565242,211.44484465265455,210.99193631169857,211.02590250311405,210.40366157170536,211.36809927312387,252.65288485622952
4,210.50179305244492,210.03040160423677,210.52481868938116,210.3670035322647,209.8349267675289,209.938975767586,210.60555832248002,246.56384535305799,209.2763132779333,215.56408616343066
5,209.65794806034728,213.45682646162814,213.29155375071335,213.35565195239732,210.28284960057488,247.9775241094097,209.83617290762118,227.18946593220178,226.779768664397,210.26823679809846
6,211.74802786805097,214.1668483389294,216.5967051861013,215.1041008532279,217.87873193377868,211.25511818837995,249.55203363137304,232.54042719177014,215.94715334375414,217.42457996035827
7,223.03556245168105,224.20087090336773,218.08380725896842,223.71079480109063,236.00195202951517,248.9594263587298,212.13435223012323,216.41252807700613,234.6288874402125,221.1833194927782
8,236.23980644888553,240.64290748607206,245.05893510274592,244.60265108267842,246.98411771675444,245.76249796930423,243.41644233516385,242.59886432699167,245.01993259977183,244.13946395186716
9,212.65169706838,224.39831094458492,213.4410126327404,213.46748541256505,212.10587688651782,248.96595628008308,212.41420398262804,213.48500057439526,212.1996103934838,210.67337448393852
10,214.08092985165447,214.73837033218592,214.74167585130664,214.69106630101507,216.49757256725562,247.98415170317966,215.052309991067,216.20237789360027,214.52225378248156,214.91074849986396
11,213.83609281006306,213.57668985465327,216.2175352272629,213.8099932195364,214.2237197375681,247.10497388662935,214.0068098181909,214.03244434458776,213.9775030983005,212.51713808374828
12,210.79593087277678,211.60508353184773,243.25511515928258,211.54463649667443,212.0457805909998,212.35590254642221,212.31345557880113,211.56642448029805,211.78661430665252,211.4287346768687
13,215.44216464306012,213.3940372812303,216.28213182046528,215.82200567590112,245.72361402225562,213.77621167883967,214.01177026657763,216.28677030966693,216.55663841715136,215.48920082326083
14,213.2677308049931,213.18481242857553,215.36286380173294,244.35055442177867,215.57087884585627,215.23475124790136,212.45413808479265,212.21725255564286,215.33183751671928,213.16899541590345
15,218.3750715621212,217.8458692023309,219.06056733750324,218.27561184511924,217.1851661098107,217.89733166788287,218.64194832438548,249.89643144597193,217.64864403860514,216.4574695972374
16,218.38011958729098,218.86406887613254,219.86598420354713,219.5201173389756,219.87492478656,219.5214713343624,248.51409922148173,217.7953173017685,218.89468033323627,218.2981376388267
17,222.19336167652042,221.99485865977488,221.87895501139513,222.7594698650566,222.28796836825097,253.38149067301973,222.48333996479028,221.5506943478032,222.36643486140173,222.64609356397023
18,216.84930366286832,217.59952335326824,219.36083871233285,247.94156397649436,220.07160370196067,220.50962985032362,219.67092618542603,219.54872635512606,218.17008469417038,218.80667334100323
19,218.56182241863777,218.77271844650508,218.90241947096115,218.71470763958587,219.84371377224417,219.40767473608847,248.4982247114919,217.43179952994385,217.38959746488572,220.08888279547938
