,0,1,2,3,4,5,6,7,8,9
0,213.97449911914006,214.3895439746954,214.42310804915044,214.5966647983502,213.25852506869646,214.39790831171692,222.82461691079482,214.228116364888,214.56107848453573,213.99597161613957
1,216.98319638904525,217.1541943720907,218.14371169686024,216.80529298810947,226.41973401510077,216.7646875452272,216.64131742887753,217.15999247134977,216.0508043557808,215.83138965231836
2,216.1842790048018,214.92299371860656,216.36811923818163,218.03555976881773,217.5524967796163,217.42567140956845,225.48933083672188,217.85509195653776,214.5216441387593,215.1160008964144
3,215.43359477202546,215.53033817551648,222.46901880772285,215.19361239087095,215.4145659956874,215.2972326348382,214.956394148473,215.65163590071018,214.91767969480014,212.96076852210763
4,213.65736169775602,214.14373395135127,225.97524445215072,219.7943951518652,218.61099389034516,219.713494828299,215.5843473108573,216.5213784267752,218.6004025679362,215.27753038626167
5,216.83112463777212,216.09313188118236,213.49053266809352,220.7485022517432,213.45130419178173,213.36838829593574,213.67264442352447,213.48772987703336,213.78190037225215,213.5804165280244
6,213.14261523590065,213.86331112565293,213.75292372514426,216.71553077708316,213.99624687319914,213.5759870658898,222.82461284034505,214.10154495126451,214.18671304536838,214.3161764697682
7,213.96379964684013,215.38296352124732,223.63400957700483,220.139905264526,214.4284117885826,214.67478268547586,218.77889310046191,214.60955649708666,216.94062627195996,212.28280824920066
8,213.56413242269787,216.1403379149483,215.26952955156426,214.38501216055982,219.1436018287451,225.34119297303639,220.1051737295126,218.97672194756038,214.61715413556422,217.56461363129029
9,219.3491792055837,222.48587714050245,223.5445603495395,228.14808395832358,226.3604316660129,225.29019180165926,225.40062302815434,224.4010393041363,221.81288636486948,225.66444890954236
10,216.57188301932013,215.67378420617416,216.36376943716436,216.4703967060137,214.90441772900158,219.36284859608014,218.92670020186384,216.91401267650332,224.79993572783525,215.04977695501037
11,215.0290977534229,215.50904726355859,215.23290124455121,215.50312930546337,215.1629322366112,216.63909098493997,225.4893360961873,215.46931621299402,215.639005551976,214.87015948380508
12,216.84486552005382,216.2422197386919,217.19601307922994,224.44439672880208,217.13284661527737,219.82032062127954,216.79907945838255,215.42889565809517,216.74512176269226,216.0669654559561
13,217.04475714710532,217.14460645577935,218.70359705162502,228.14807348842885,218.67332070395304,218.726528074988,218.59533667977695,218.36802823805974,218.0849258130158,218.63375002385817
14,212.47611417482165,213.08084587273243,213.78075634888103,213.06357370009704,212.61753105450288,221.8369511598399,213.50533092269598,213.5371655552447,213.5469254215718,211.64904971984183
15,216.63106794691322,216.4985649663168,217.13688485758155,228.14804823760386,217.24060537511926,217.01451237874662,216.6255692154662,215.1872214822479,216.6926658314251,215.8490266292191
16,216.42885561110515,217.35235308326727,217.76131445938563,224.44440478996876,217.69302975058594,217.53707283831875,217.26807130658065,217.02438603480252,217.86169036576436,216.2009267168092
17,216.11877875906814,216.94246053524162,225.97523361658622,216.99087820069354,217.15551919711748,217.04018866995273,216.44689464340433,216.36398251248642,216.87015357636426,216.59229298020009
18,218.00398322882035,217.38472364942024,217.989805440656,217.59915223699358,217.58411872756736,217.51994246413975,230.37039407637442,217.2647534325995,216.6571890554693,216.76011179171772
19,218.69152009750405,218.6032278494988,218.93558085243023,218.9685305477788,230.32089607931624,218.8513472177854,218.13596250209108,218.0230891423302,218.84112782588437,217.95872771907958
