,0,1,2,3,4,5,6,7,8,9
0,213.24963514045746,214.64407522436505,215.1498435423916,215.47156252810305,216.96992585402762,214.80157033442907,215.35219022992052,215.53758458602286,214.5407787010347,215.11029626455763
1,214.22528253459222,215.16500793210656,213.98451732174803,215.07883095299076,215.21832292178186,218.55017325573837,214.59004708711,215.1813440517471,214.03336890524713,214.14856223065345
2,213.16161625240738,213.2548364564707,214.0194028708316,214.17087708867587,214.1097906200042,218.55017289492545,213.87866879417157,214.0358132335584,214.1396414133515,213.422157777608
3,211.26947790597308,211.31221115652912,211.53076629232962,215.38967921310663,211.1085331793434,211.5900448604213,211.26436495245247,211.39878597502468,210.90374032393612,210.6981756744725
4,210.93553273240911,211.8541041375239,212.08064577756596,216.42671612654584,211.32491359880083,211.89781857264185,212.10033146169997,212.1856904208425,211.44827343577967,211.52472373191318
5,211.14695192971362,211.82242199900384,211.88292875344908,211.86790897274506,216.96992620268492,212.13278926763266,212.03838500140776,212.09236977320032,212.1739148591727,211.80200782360012
6,209.72954480361298,210.54511328375787,216.00676609835057,211.1542058299776,210.67513667967398,210.83953070510512,210.82051123696735,210.90963723528264,210.98187835268362,210.95038255109353
7,212.71322802494848,213.331102505823,214.7485703882775,217.99303494706623,217.4989192275002,214.1584850077089,214.83478023932872,215.9952285432491,215.7019421552803,213.43064076332837
8,212.97911964714788,213.11317281996293,214.88380025950778,216.54886627907416,217.45088168678677,218.55017328198232,215.31853801565057,215.667020715842,215.49483194433049,213.2118193571432
9,211.59221586818654,211.3416438018459,212.45963257736696,212.60403620761414,216.9699259435425,212.03996925729876,212.626780895617,212.14713102702126,212.28913950649317,212.05845033900192
10,212.70785281427328,212.68238184038708,213.06697282071374,213.113997698358,216.96992616258433,212.90784080921557,213.29500090190254,212.48491165361662,213.2324966392299,212.57796072768085
11,214.2222398076152,214.22386824697904,214.23027582031506,215.13688703105606,215.1954539857763,218.550173137885,213.87014659875305,214.7567227043322,214.39117482279028,213.76623435041526
12,217.9003551453386,217.62086157324336,217.18698394994706,217.056599767336,219.96834313825462,218.13599150772347,218.0701156125147,217.22137387340592,217.23193811217888,217.08334950116608
13,214.70715407674638,215.138974370366,215.84033907665213,216.6220258992869,216.6174992979877,218.55017303387936,216.3197221047514,216.5040519819532,215.86455344595072,214.958422771487
14,220.18831981684428,219.65354364345873,218.94701527804838,219.98460385854742,219.46543730136997,221.94365212165658,220.25267972975692,220.1900337812287,219.9327149658457,219.22126113584739
15,218.53219440422987,217.73096928910678,218.55488955548162,218.06418575170395,218.66221163917766,218.66356931827013,220.1304200114359,218.09539761512252,218.68795652060118,217.11174911786517
16,218.62397311408003,219.0350933771227,219.8431689335609,219.31181097208184,219.58682484964197,221.9436521022966,220.36346585394796,220.41111863466756,219.59845226167158,219.3715113939024
17,215.3211497799051,216.19662058502055,216.31785355148193,216.27760773760798,216.96992612681845,215.99419228794952,216.15364883406687,215.67880165234436,215.66407805622302,216.24657330060674
18,213.3567159874984,214.20777576800734,214.49460661026168,215.3896793205326,214.2258636538868,214.4315347658718,213.93467918217505,213.29636439368144,214.58390673312923,213.8438975531185
19,218.68876531035417,218.47654615796833,218.31850839089665,217.86056378102896,219.96834344873176,218.9575138804608,218.9622100031321,217.9841240122734,218.51449602192497,218.49367548910112
